country,year,life_ladder,log_gdp_per_capita,social_support,life_expec,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect,confidence_in_national_government,democratic_quality,delivery_quality,standard_deviation_of_ladder_by_country_year,standard_deviation_mean_of_ladder_by_country_year,gini_index_world_bank_estimate,gini_index_world_bank_estimate_average_2000_15,gini_of_household_income_reported_in_gallup_by_wp5_year,continent,country_code,populacao_2020
Latvia,2017,5.977817535400391,10.13303279876709,0.8950987458229065,65.10926055908203,0.6995201110839844,-0.1638314425945282,0.7983781099319458,0.623312771320343,0.23175311088562012,0.2640005052089691,NA,NA,1.814803123474121,0.3035895824432373,NA,0.36200000000000004,0.3621852397918701,Europe,428,1886.2020000000002
Lebanon,2017,5.153989791870117,9.491579055786133,0.7765830159187317,68.8638916015625,0.6045541763305664,-0.07502814382314682,0.9107272624969482,0.5154439210891724,0.24354921281337738,0.21771809458732605,NA,NA,1.9297676086425781,0.3744220733642578,NA,0.318,0.32664400339126587,Asia,422,6825.442000000001
Liberia,2017,4.424490928649902,6.629414081573486,0.6848668456077576,52.78684997558594,0.7333899140357971,0.0405767597258091,0.8668063879013062,0.667946457862854,0.3913305401802063,0.5549915432929993,NA,NA,3.393739938735962,0.7670351266860962,NA,0.34850000000000003,0.5908498764038086,Africa,430,5057.677
Libya,2017,5.646852493286133,NA,0.8227587938308716,61.48470687866211,0.7786958813667297,NA,0.6730655431747437,0.6970493197441101,0.3793741762638092,NA,NA,NA,2.5077879428863525,0.4441036880016327,NA,NA,0.5860693454742432,Africa,434,6871.287
Lithuania,2017,6.272940635681152,10.282657623291016,0.9263166189193726,67.04169464111328,0.7493073344230652,-0.1822766214609146,NA,0.6076131463050842,0.19511882960796356,0.32124727964401245,NA,NA,2.175804376602173,0.3468555808067322,NA,0.35309090909090907,0.4285041391849518,Europe,440,2722.291
Luxembourg,2017,7.061380863189697,11.465230941772461,0.9054355025291443,72.20130920410156,0.9028217196464539,0.02977144531905651,0.3301735818386078,0.765816867351532,0.18446700274944305,0.7389220595359802,NA,NA,1.424475908279419,0.20172767341136932,NA,0.3153636363636363,0.2923496961593628,Europe,442,625.9760000000001
Madagascar,2017,4.078620433807373,7.249253273010254,0.6263319849967957,56.994483947753906,0.5703479051589966,-0.025507912039756775,0.8472607731819153,0.7516980767250061,0.3748380243778229,0.5419161319732666,NA,NA,2.3289148807525635,0.5710055232048035,NA,0.431,0.5783165097236633,Africa,450,27691.019
Malawi,2017,3.416862964630127,7.0027031898498535,0.5554227232933044,54.234642028808594,0.8479207754135132,0.021560057997703552,0.7346366047859192,0.6086665391921997,0.31208834052085876,0.6203325390815735,NA,NA,2.7602932453155518,0.8078442811965942,NA,0.43,0.5740559697151184,Africa,454,19129.955
Mali,2017,4.74185037612915,7.6085591316223145,0.7413594126701355,49.1786994934082,0.7532133460044861,-0.06454728543758392,0.8626551628112793,0.7418357729911804,0.39278414845466614,0.5048201084136963,NA,NA,2.5116679668426514,0.5296809673309326,NA,0.3726666666666667,0.5490265488624573,Africa,466,20250.834
Malta,2017,6.675665855407715,10.502699851989746,0.9373317956924438,71.82951354980469,0.9236429333686829,0.2417624592781067,0.6904945373535156,0.7207533717155457,0.30244311690330505,0.7520051598548889,NA,NA,1.994550347328186,0.2987792491912842,NA,NA,0.41963762044906616,Europe,470,441.53899999999993
Mauritania,2017,4.678159713745117,8.187707901000977,0.77922523021698,53.3353385925293,0.5274468064308167,-0.134765625,0.7773140668869019,0.6371070742607117,0.2723219394683838,0.29210972785949707,NA,NA,2.130549907684326,0.45542478561401367,NA,0.36825,0.43392831087112427,Africa,478,4649.66
Mauritius,2017,6.174117565155029,9.914654731750488,0.9101422429084778,65.58915710449219,0.9123075008392334,0.07392941415309906,0.8181799054145813,0.7477601766586304,0.16872118413448334,0.6146707534790039,NA,NA,2.247790575027466,0.3640666902065277,NA,0.35750000000000004,0.4156268239021301,Africa,480,1271.7669999999998
Mexico,2017,6.410299301147461,9.741969108581543,0.7998393774032593,68.09822845458984,0.8614051342010498,-0.20663921535015106,0.8008930683135986,0.8426423072814941,0.23099088668823242,0.2569531500339508,NA,NA,2.2362072467803955,0.3488459885120392,NA,0.48475,0.43877112865448,Americas,484,128932.753
Moldova,2017,5.325530529022217,8.545788764953613,0.8307679295539856,63.70124435424805,0.5528252124786377,-0.0031788721680641174,0.9263337850570679,0.5814887881278992,0.25947779417037964,0.132729634642601,NA,NA,1.885169267654419,0.3539871275424957,NA,0.3299374999999999,0.433169960975647,Europe,498,4033.9629999999997
Mongolia,2017,5.333850383758545,9.318548202514648,0.9242507815361023,62.3126106262207,0.674627423286438,0.10645134747028351,0.8649522066116333,0.6751652956008911,0.21359951794147491,0.2750583589076996,NA,NA,2.0951616764068604,0.39280474185943604,NA,0.33583333333333326,0.3893515169620514,Asia,496,3278.2919999999995
Montenegro,2017,5.614798545837402,9.694497108459473,0.881199836730957,67.1421890258789,0.6259062886238098,-0.08489078283309937,0.7556800246238708,0.519128143787384,0.34978508949279785,0.35154989361763,NA,NA,2.2075119018554688,0.3931595981121063,NA,0.3093,0.3524385094642639,Europe,499,628.0619999999999
Morocco,2017,5.312482833862305,8.915043830871582,0.6411930918693542,65.33885955810547,0.8142580389976501,-0.22791938483715057,0.8405024409294128,0.5592882037162781,0.3227159082889557,NA,NA,NA,2.287168264389038,0.4305271804332733,NA,0.40650000000000003,0.5279669165611267,Africa,504,36910.55799999999
Mozambique,2017,4.279863357543945,7.046577453613281,0.6784636974334717,49.95774459838867,0.8226705193519592,-0.021502597257494926,0.6821089386940002,0.6483814120292664,0.3531765043735504,0.7592343688011169,NA,NA,2.9850199222564697,0.6974568367004395,NA,0.46299999999999997,0.6088453531265259,Africa,508,31255.434999999998
Namibia,2017,4.441306114196777,9.203362464904785,0.8283390402793884,55.495426177978516,0.8104018568992615,-0.20176585018634796,0.8313028812408447,0.7206782102584839,0.2772521674633026,0.7458536028862,NA,NA,2.7397732734680176,0.6168845891952515,NA,0.6214999999999999,0.6027359366416931,Africa,516,2540.916
Nepal,2017,4.736692428588867,7.801309108734131,0.8163833022117615,61.26595687866211,0.8451476097106934,0.14651113748550415,0.7701771259307861,0.5705770254135132,0.37597793340682983,0.559578537940979,NA,NA,2.4684536457061768,0.5211344361305237,NA,0.38299999999999995,0.4637466371059418,Asia,524,29136.807999999997
Netherlands,2017,7.458965301513672,10.791813850402832,0.9365013241767883,71.6199951171875,0.9203197360038757,0.23744046688079834,0.36313363909721375,0.8521848917007446,0.18451984226703644,0.6695536375045776,NA,NA,1.3184798955917358,0.17676444351673126,NA,0.2869090909090909,0.4419354796409607,Europe,528,17134.873
New Zealand,2017,7.327182769775391,10.475762367248535,0.9549206495285034,71.61430358886719,0.9422794580459595,0.2850567102432251,0.2218874841928482,0.8174312710762024,0.171716570854187,0.6090154647827148,NA,NA,1.6503357887268066,0.22523470222949982,NA,NA,0.446442186832428,Oceania,554,4822.232999999999
Nicaragua,2017,6.476356506347656,8.575318336486816,0.8380436897277832,66.25178527832031,0.9221627712249756,0.010326704941689968,0.6729633212089539,0.8497641682624817,0.3084478974342346,0.5904251933097839,NA,NA,2.6572532653808594,0.4103006422519684,NA,0.48275,0.4428130090236664,Americas,558,6624.553999999999
Niger,2017,4.615673542022705,6.831231594085693,0.5821095705032349,51.32594299316406,0.6835575699806213,-0.012236271053552628,0.7776600122451782,0.7311614155769348,0.4265223741531372,0.6011172533035278,NA,NA,2.780397891998291,0.6023818254470825,NA,0.368,0.6592968702316284,Africa,562,24206.636
Nigeria,2017,5.321928024291992,8.585620880126953,0.7334685325622559,45.8731575012207,0.8259055614471436,0.11330148577690125,0.8348919749259949,0.7249905467033386,0.23596876859664917,0.5587907433509827,NA,NA,2.9479031562805176,0.5539163947105408,NA,0.4155,0.46859923005104065,Africa,566,206139.587
Norway,2017,7.578744888305664,11.081789016723633,0.9501276612281799,71.08658599853516,0.9530168175697327,0.21010403335094452,0.24971137940883636,0.8490999937057495,0.2029138058423996,0.7171597480773926,NA,NA,1.6217260360717773,0.2139834612607956,NA,0.2717272727272727,0.3281131386756897,Europe,578,5421.241999999999
Pakistan,2017,5.830870628356934,8.519006729125977,0.690263569355011,57.46299743652344,0.71265709400177,0.030328111723065376,0.71392822265625,0.5861669778823853,0.3083410859107971,0.557435154914856,NA,NA,1.778067946434021,0.3049403727054596,NA,0.3125714285714286,0.4116450548171997,Asia,586,220892.331
