"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","20/11/2020","","Entrevista com a Sra. Angela Simões Bezerra e Sra. Kéccya Angélica Guimarães Dias, da Empresa Brasileira de Correios e Telégrafos.","Esplanada dos Ministérios, Bloco R, sala 712.","16:00","17:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","23/11/2020","","Reunião com a Consultora Jurídica, Carolina Scherer Bicca.","Webconferência","15:00","16:00","Dr. Marcelo Bechara de Souza Hobaika - Advogado da União - AGU","Processo Confecom."
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","23/11/2020","","Entrevista com a Sra. Maria Luiza Coelho Texeira de Freitas, da Empresa Brasileira de Correios e Telégrafos.","Webconferência","16:00","17:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","25/11/2020","","XXI Seminário Ética na Gestão","Webconferência","14:00","18:00","","Cerimônia de abertura: Presidente da Comissão de Ética Pública da Presidência da República, André Ramos Tavares; Ministro-Chefe da Secretaria-Geral da Presidência da República, Jorge Antonio de Oliveira Francisco; Ministro da Controladoria-Geral da União, Wagner de Campos Rosário; Ministro da Economia, Paulo Roberto Nunes Guedes; Advogado-Geral da União, José Levi Mello do Amaral Júnior. 
Painéis temáticos: 
- Ética Digital - As políticas de proteção de dados pessoais e os desafios impostos pela LGPD. 
- O Papel dos Gestores da Ética para o fortalecimento da integridade das relações públicos-privadas."
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","25/11/2020","","Reunião com o Ouvidor-Geral da União Substituto, Sr. Marcos Lindenmayer.","Webconferência","15:30","16:30","Peter Kummer - Diretor do Departamento de Gestão e Normas – SECOM/MCOM;;, Rodrigo Fayad de Albuquerque – Secretário de Publicidade e Promoção - SEPUP/MCOM; , Tiago Palhano Dias Costa – Assistente na Coordenação-Geral de Orientações e Normas para Comunicação - CGNC/MCOM; , Ana Carolina Fuck Fullana – Ouvidora - OUVID/AECI/MCOM; e, Renata Alves de Figueiredo - Coordenadora-Geral de Lei de Acesso á Informação - CGU.","Recurso de Acesso á Informação."
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","26/11/2020","","XXI Seminário Ética na Gestão","Webconferência","14:00","18:00","","A Gestão da Ética no Contexto da Governança nas Empresas Estatais; 
A Gestão da Ética Pública nos Estados e no DF; e 
Apresentação dos ganhadores da 6ª edição do Concurso “Boas Práticas na Gestão da Ética”, e as principais Inovações no Sistema de Gestão da Ética do Poder Executivo federal."
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","27/11/2020","","Apresentação do Sr. Roberto Chaves Fernandes, Coordenador de Procedimentos Correcionais da Corregedoria.","Esplanada dos Ministérios, Bloco R, sala 712.","10:00","11:00","","Ato nº 60, de 23 de novembro de 2020."
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","27/11/2020","","Reunião com a Auditora Federal de Controle Externo, Rosana de Oliveira Machado Aragão.","Esplanada dos Ministérios, Bloco R, sala 712.","16:00","17:00","","Auditoria Operacional - Políticas de Estratégia Digital - Educação Básica"
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","02/12/2020","","Reunião com o Diretor da Secretaria de Infraestrutura Hídrica, de Comunicações e de Mineração do TCU, Ricardo Araújo Malachias.","Webconferência","15:00","16:00","Jane Teles de Oliveira, Assessora Técnica - AECI/MCOM;, Flávia Duarte Nascimento, Secretária-Executiva Adjunta - SEXEC/MCOM; , Wanessa Queiroz de Souza Oliveira, Subsecretária de Planejamento e Tecnologia da Informação - SPTI/SEXEC/MCOM; , Arthur Gomes Castro, Coordenador-Geral de Planejamento e Gestão Estratégica - SPTI/MCOM.","Relatório de Gestão 2020"
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","02/12/2020","","Despachos Internos","Esplanada dos Ministérios, Bloco R, sala 712.","09:00","13:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","02/12/2020","","Despachos Internos","Esplanada dos Ministérios, Bloco R, sala 712.","16:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","03/12/2020","","Despachos Internos","Esplanada dos Ministérios, Bloco R, sala 712.","09:00","13:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","03/12/2020","","Reunião com a Consultora Jurídica, Carolina Scherer Bicca.","Webconferência","15:30","16:30","Davi Pereira Alves, Coordenador-Geral de Comunicação Social - CONJUR/MCOM;, Felipe Arruda Aguiar Sobreira da Silveira - Coordenador de Assuntos Estratégicos e de Imprensa - CONJUR/MCOM;, Rodrigo Fayad de Albuquerque Rosa - Secretário de Publicidade e Promoção - SEPUP;, Peter Erik Kummer - Diretor do Departamento de Gestão e Normas - SECOI/MCOM;, Raul Pereira Lisboa – Diretor de Assuntos Extrajudiciais – DEAEX- AGU; e, Tânia Lopes Pimenta Chioato- Secretária de Controle Externo de Aquisições Logísticas- SELOG - TCU.","TC 045.247/2020-0"
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","03/12/2020","","Despachos Internos","Esplanada dos Ministérios, Bloco R, sala 712.","16:30","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","04/12/2020","","Fórum das Assessorias Especiais de Controle Interno","Webconferência","10:00","12:00","","Proposta de nova periodicidade para as reuniões do Fórum AECI´s em 2021; proposta do calendário de reuniões para 2021; objetivo(s) almejado(s) pelo Fórum para 2021; proposta de discussão sobre a identidade organizacional das AECIs; compartilhamento de experiências exitosas; outros temas a serem sugeridos."
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","04/12/2020","","Reunião com a Secretária Executiva Adjunta, Flávia Duarte Nascimento.","Webconferência","14:30","15:30","Djair Fiorillo Lopes, Subsecretário de Orçamento e Administração - SOA/SEXEC/MCOM;, Wanessa Queiroz Oliveira, Subsecretária de Planejamento e Tecnologia da Informação - SPTI/SEEC/MCOM;, Carolina Menicucci Salgado - MCTI;, Ana Carolina Fuck Fullana, Ouvidora - OUVI/AECI/MCOM; e, Luana Fagundes, Corregedora - CORREG/AECI/MCOM.","Assunto de Controle Interno."
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","04/12/2020","","Despachos Internos","Esplanada dos Ministérios, Bloco R, sala 712.","15:30","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","07/12/2020","","Despachos Internos","Esplanada dos Ministérios, Bloco R, sala 712.","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","07/12/2020","","5ª fase - Teste rápido Covid-19","Esplanada dos Ministérios, Bloco R, sala 712.","16:00","16:30","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","07/12/2020","","Despachos Internos","Esplanada dos Ministérios, Bloco R, sala 712.","16:30","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","07/12/2020","","Reunião Interna","Webconferência","15:00","16:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","08/12/2020","","Despachos Internos","Esplanada dos Ministérios, Bloco R, sala 712.","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","08/12/2020","","Despachos Internos","Esplanada dos Ministérios, Bloco R, sala 712.","16:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","09/12/2020","","Despachos Internos","Esplanada dos Ministérios, Bloco R, sala 712.","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","09/12/2020","","Despachos Internos","Esplanada dos Ministérios, Bloco R, sala 712.","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","10/12/2020","","Reunião com a Auditora Federal de Finanças e Controle da CGU, Vanessa Gomes Pizzetti Constanti.","Webconferência","10:00","11:00","Wilson Diniz Wellish, Diretor do Departamento de Projetos de Infraestrutura de Telecomunicações e Banda Larga; , Marcelo Romão de Azevedo, Diretor Interino do Departamento de Aprimoramento do Ambiente e Investimentos em Telecomunicações; e, Daniel Brandão Cavalcanti, Coordenador-Geral de Políticas para Serviços de Telecomunicações., Vanessa Gomes Pizzetti Constanti - Auditora Federal de Finanças e Controle - SFC/DI/CGTIC/CGTIC;, Fernando Roriz Marques Cardoso - Auditor Federal de Finanças e Controle - SFC/DI/CGTIC/CGTIC; e, Marcelo Montalvão Reis - Auditor Federal de Finanças e Controle - SFC/DI/CGTIC.","Macroprocessos e processos"
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","10/12/2020","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","11/12/2020","","Fórum Anual das Unidades de Auditoria Interna Governamental do Poder Executivo Federal","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","11/12/2020","","Despachos Internos","Esplanada dos Ministérios, Bloco R, sala 712.","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","14/12/2020","","Despachos Internos","Esplanada dos Ministérios, Bloco R, sala 712.","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","14/12/2020","","Despachos Internos","Esplanada dos Ministérios, Bloco R, sala 712.","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","15/12/2020","","Despachos Internos","Esplanada dos Ministérios, Bloco R, sala 712.","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","15/12/2020","","Reunião com a Secretária Executiva Adjunta, Flávia Duarte Nascimento.","Webconferência","17:00","18:00","","Plano de Dados Abertos (PDA) - MCom"
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","16/12/2020","","Despachos Internos","Esplanada dos Ministérios, Bloco R, sala 712.","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","16/12/2020","","Despachos Internos","Esplanada dos Ministérios, Bloco R, sala 712.","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","17/12/2020","","Despachos Internos","Esplanada dos Ministérios, Bloco R, sala 712.","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","17/12/2020","","Despachos Internos","Esplanada dos Ministérios, Bloco R, sala 712.","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","18/12/2020","","Despachos Internos","Esplanada dos Ministérios, Bloco R, sala 712.","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","18/12/2020","","Despachos Internos","Esplanada dos Ministérios, Bloco R, sala 712.","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","21/12/2020","","Despachos Internos","Esplanada dos Ministérios, Bloco R, sala 712.","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","21/12/2020","","Despachos Internos","Esplanada dos Ministérios, Bloco R, sala 712.","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","22/12/2020","","Despachos Internos","Esplanada dos Ministérios, Bloco R, sala 712.","09:00","11:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","22/12/2020","","Reunião com o Coordenador-Geral de Auditoria das Áreas de Ciência, Tecnologia, Inovações e Comunicações, Marcelo Montalvão Reis.","Webconferência","14:00","15:30","","Recomendações constantes do Relatório Anual de Contas 2019 do Funttel"
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","22/12/2020","","Reunião com a Secretária Executiva Adjunta, Flávia Duarte Nascimento.","Webconferência","11:30","12:00","","Relatório de Gestão 2020"
