"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","05/08/2020","","Audiência com o Dep. Hugo Leal (PSD/RJ)","Gabinete do Ministro","16:30","17:00","","Processos de radiodifusão"
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","05/08/2020","","Reunião Radiodifusão - Processos de TV's e Rádios","Videoconferência","15:00","16:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","05/08/2020","","Audiência com o Deputado Silvio Costa","Gabinete do Ministro","16:15","16:45","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","06/08/2020","","Audiência com o Dep. Rodrigo Coelho (PSB/SC)","Gabinete do Ministro","10:30","11:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","06/08/2020","","DEPUTADO AROLDO MARTINS - REPUBLICANOS/PR","Gabinete SERAD- 3° Andar, Sala 300, Bloco R","14:30","15:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","06/08/2020","","Videoconferência com o Sr. João Monteiro - Rede Vida de Televisão.","Videoconferência","14:30","15:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","06/08/2020","","Audiência com o Deputado João Maia (PL/RN)","Gabinete do Ministro","10:00","10:30","","Pautas de radiodifusão"
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","06/08/2020","","Audiência com o Senador Wellington Fagundes (PL/MT)","Videoconferência","15:30","16:00","","Pautas de radiodifusão"
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","06/08/2020","","Reunião EBC - SERAD.","Videoconferência","17:30","18:30","","Apresentação de projetos."
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","07/08/2020","","Reunião do Conselho Curador do CPqD.","Videoconferência","09:00","10:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","10/08/2020","","Audiência com o Dep. Emidinho Madeira (PSB/MG).","Videoconferência","15:00","16:00","","Pautas de radiodifusão"
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","11/08/2020","","Audiência com a Dep. Lauriete (PSC/ES)","Gabinete do Ministro","17:45","18:00","","Assuntos de radiodifusão"
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","11/08/2020","","Audiência com o Dep. Aluizio Mendes (PSC/MA)","Gabinete do Ministro","14:45","15:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","11/08/2020","","Audiência com o Dep. Evair Melo (PP/ES)","Gabinete do Ministro","16:00","16:15","","assuntos de radiodifusão"
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","11/08/2020","","Audiência com o Dep. Daniel Freitas (PSL/SC).","Gabinete do Ministro","15:45","16:00","","Pautas de radiodifusão."
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","11/08/2020","","Audiência com o Dep. João Campos (REPUBLICANOS/TO)","Gabinete do Ministro","16:30","16:45","","Assuntos de radiodifusão"
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","01/10/2020","","Reunião - Sr. Eder Alves","Gabinete SERAD","14:30","15:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","01/10/2020","","Encontro de Radiodifusão SFI","Videoconferência","15:00","17:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","01/10/2020","","Reunião ABERT","Gabinete SERAD","10:00","10:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","01/10/2020","","Dep. Barbosa Neto","Gabinete SERAD","12:00","12:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","01/10/2020","","Decreto nº 10.480/2020 - Detalhes operacionais da implementação","Videoconferência","11:00","12:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","01/10/2020","","Dep. Filipe Barros (PSL-PR)","Gabinete SERAD","14:00","14:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","02/10/2020","","BRASCOM - Agência Nacional de Proteção de Dados","Videoconferência","10:00","10:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","02/10/2020","","Sr. Antonio Santana - Sugestão para os Correios","Gabinete SERAD","14:00","14:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","02/10/2020","","Sr. Artur Filho (Rádio Justiça do STF) e o Sr. José Luiz Franzotti (Fundação Poty)","Gabinete SERAD","15:00","15:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","02/10/2020","","Reunião Semanal Diretoria","Gabinete SERAD","15:30","17:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","03/10/2020","","","Videoconferência","","","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","06/10/2020","","EURASIA GROUP","Videoconferência","15:00","16:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","06/10/2020","","Senador Diego Tavares - PP/PB","Gabinete do Ministro","10:00","10:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","06/10/2020","","Almoço ABERT","ABERT","12:00","14:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","06/10/2020","","Deputado Marcelo Aro (PP/MG)","Gabinete do Ministro","17:30","18:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","06/10/2020","","Deputado José Nelto (PODE/GO)","Gabinete SERAD","16:00","17:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","07/10/2020","","Sistema Opinião - Grupo Hapvida: Cacá Martins (Superintendente) e Fernando Eugênio (Diretor TV Ponta Negra)","Gabinete do Ministro","15:00","15:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","07/10/2020","","Virada Sustentável SP - Painel “O futuro da Internet e as cidades inteligentes e sustentáveis”","Videoconferência","16:00","16:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","07/10/2020","","Senador Eduardo Gomes - MDB/TO - Concessão de Canais Educativos para a EBC","Palácio do Planalto","09:30","10:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","07/10/2020","","Deputado Fausto Pinato (PP/SP)","Gabinete do Ministro","17:30","18:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","07/10/2020","","Rádio no celular","Gabinete do Ministro","14:15","14:45","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","07/10/2020","","Prévia Review OCDE","Gabinete SERAD","16:30","17:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","08/10/2020","","Acessibilidade - Libras","Gabinete SERAD","09:30","10:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","08/10/2020","","Reunião Semanal Diretoria","Gabinete SERAD","15:00","17:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","08/10/2020","","NIC-CA - Reunião do Conselho de Administração","Videoconferência","15:00","18:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","09/10/2020","","Reunião Semanal Diretoria","Gabinete SERAD","15:00","17:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","12/10/2020","","","Gabinete SEXEC","","","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","13/10/2020","","Deputado Zé Vitor (PL-MG)","Gabinete SERAD","15:30","16:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","13/10/2020","","Deputada Flavia Arruda (PL-DF)","Gabinete do Ministro","17:00","17:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","14/10/2020","","Deputado Alan Rick (DEM/AC) - Escolas Conectadas em Áreas Rurais e Indígenas e TV Educativa","Gabinete SERAD","17:30","18:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","14/10/2020","","Despachos com a Chefia de Gabinete do Ministério das Comunicações","Gabinete do Ministro","14:15","14:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","14/10/2020","","Deputado João Carlos Bacelar (PL/BA)","Gabinete do Ministro","16:30","17:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","14/10/2020","","Abertura evento Anatel: ""Lançamento de Requisitos Técnico para Serviços de Radiodifusão""","Videoconferência","10:15","10:45","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","14/10/2020","","Rádio no Celular","Gabinete do Ministro","14:30","15:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","14/10/2020","","Brasscom - Sr. Sérgio Paulo Gallindo - ANPD","Videoconferência","16:00","16:15","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","14/10/2020","","Open CDN - Conteúdos Nacionais","Videoconferência","17:00","17:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","14/10/2020","","Deputado Cezinha de Madureira (PSD-SP)","Gabinete SERAD","14:00","14:15","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","14/10/2020","","Deputado João Maia (PL/RN)","Gabinete do Ministro","15:00","15:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","14/10/2020","","Flávio Lara Resende (Presidente da ABERT) e  Márcio Novaes (Presidente ABRATEL) - Saldo GIRED","Gabinete SEXEC","15:30","16:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","15/10/2020","","Enquadramento de Propostas Edital CPA-IA","Videoconferência","15:30","16:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","15/10/2020","","Deputado Luiz Antonio Teixeira (PP-RJ)","Gabinete SERAD","10:30","11:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","15/10/2020","","Reunião - A Voz do Brasil","Gabinete SERAD","09:30","10:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","16/10/2020","","Reunião - 5G e TVRO","Gabinete SERAD","16:00","17:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","16/10/2020","","Reunião Semanal Diretoria","Gabinete SERAD","16:00","17:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","16/10/2020","","Reunião do Conselho Curador do CPQD","Videoconferência","09:00","11:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","16/10/2020","","Sr. Ériton Orlando (Assessor Deputado Adriano do Baldy)","Videoconferência","14:00","15:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","19/10/2020","","Representantes Abraço Brasil","Videoconferência","10:00","11:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","19/10/2020","","Embrapii - Avaliação QIM do novo contrato de gestão.","Videoconferência","14:00","18:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","20/10/2020","","Despachos com a Chefia de Gabinete do Ministério das Comunicações","Gabinete do Ministro","13:30","14:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","20/10/2020","","Senador Nelsinho Trad (PSD-MS)","Gabinete do Ministro","16:00","16:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","20/10/2020","","Presidente do CADM","Videoconferência","14:30","15:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","21/10/2020","","Sr. Marcos Tolentino","Videoconferência","16:30","17:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","21/10/2020","","Deputado João Carlos Bacelar (PL/BA)","Gabinete SERAD","14:30","15:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","21/10/2020","","Reminder: BBL: Mecanismos y Redes de Transferencia de Tecnologías de Cambio Climático en Latinoamérica y el Caribe: Experiencias en Monitoreo Forestal/BBL: Climate Technology Transfer Mechanisms and Networks in Latin America and the Caribbean: Experiences","Videoconferência","12:00","13:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","22/10/2020","","""Cerimônia Alusiva à Modernização de Normas Regulamentadoras do Trabalho""","Videoconferência","17:00","18:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","22/10/2020","","Reunião Preparatória à Plenária CGI.br","Videoconferência","10:00","10:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","22/10/2020","","Rede CNT - Luiz Barcik e Glademir Bressiani.","Gabinete SERAD","10:30","11:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","22/10/2020","","Sr. Itamar Soave - Sistema de Radiodifusão Sertãozinho","Gabinete SERAD","15:00","16:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","22/10/2020","","Deputado Samuel Moreira (PSDB/SP)","Gabinete SERAD","11:00","11:30","",""
