"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","22/10/2020","","Reunião sobre Plano de Transição Secom/Mcom","Palácio do Planalto","09:30","10:30","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","26/10/2020","","Reunião Interna","Esplanada dos Ministério Bloco R -","14:30","16:30","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","26/10/2020","","Reunião sobre Licitação","Palácio do Planalto","17:00","18:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","27/10/2020","","Reunião sobre Relatório Preliminar de Auditória Anual de Contas de 2019","Esplanada dos Ministério Bloco A","15:00","18:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","28/10/2020","","Não há Compromissos Públicos","Esplanada dos Ministério Bloco A","00:00","00:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","29/10/2020","","Reunião Interna","Esplanada dos Ministério Bloco R -","10:30","11:30","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","29/10/2020","","Reunião sobre Processos de Aposentados e Pensionistas","Webconferência","14:00","15:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","03/11/2020","","Reunião Prévia CGU","Esplanada dos Ministério Bloco R -","14:30","15:30","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","03/11/2020","","Reunião Prévia CGU","Esplanada dos Ministério Bloco R -","11:00","12:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","04/11/2020","","Reunião Sobre Telebras","Webconferência","11:00","12:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","04/11/2020","","Reunião sobre Orçamento","Webconferência","16:00","17:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","04/11/2020","","Reunião sobre Plano de Transição Secom/Mcom","Palácio do Planalto","09:30","10:30","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","05/11/2020","","Reunião CGU/MCOM","Webconferência","10:00","11:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","05/11/2020","","Reunião para Apresentação Grupo ANEINFRA","Esplanada dos Ministério Bloco R -","15:00","16:30","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","05/11/2020","","Reunião Interna","Esplanada dos Ministério Bloco A","17:00","17:30","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","06/11/2020","","Reunião sobre Ponto de Controle Mcti/Mcom","Esplanada dos Ministério Bloco E","10:00","11:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","09/11/2020","","Não há Compromissos Públicos","Esplanada dos Ministério Bloco E","00:00","00:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","10/11/2020","","Reunião Interna","Esplanada dos Ministério Bloco A","14:00","15:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","10/11/2020","","Reunião Interna","Esplanada dos Ministério Bloco R -","15:00","16:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","11/11/2020","","Não há Compromissos Públicos","Esplanada dos Ministério Bloco R -","00:00","00:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","12/11/2020","","Reunião Apresentação SPTI E SPA","Esplanada dos Ministério Bloco R - Gabinete Sexec","17:15","18:15","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","12/11/2020","","Reunião sobre espaço de coworking.","Esplanada dos Ministério Bloco R -","11:00","12:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","12/11/2020","","Fórum SPOA  1ª OFICINA - GT Melhoria da Qualidade do Custeio Administrativo","Webconferência","14:30","17:30","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","13/11/2020","","Reunião PGT-Transforma GOV","Webconferência","10:00","11:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","13/11/2020","","Reunião sobre Contratos de publicidade e contratação de serviços de comunicação digital.","Webconferência","15:30","17:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","16/11/2020","","Não há Compromissos Públicos","Webconferência","00:00","00:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","17/11/2020","","Reunião sobre Cessão Espaço Anatel-SP","Webconferência","09:30","10:30","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","17/11/2020","","Reunião Interna","Ministério das Comunicações","17:00","18:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","17/11/2020","","Reunião Portal Mcom","Ministério das Comunicações","15:45","16:45","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","18/11/2020","","Reunião sobre Convênio GEAP","Terraço Shopping Torre B, Octogonal Sul-3° andar -","11:00","12:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","18/11/2020","","Reunião com a Diretoria da Central de Compras","Webconferência","10:00","11:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","18/11/2020","","Reunião sobre Temas Diversos","Esplanada dos Ministério Bloco E","15:00","16:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","19/11/2020","","Reunião Interna","Esplanada dos Ministério Bloco R -","11:30","12:30","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","20/11/2020","","Reunião sobre Plano de Transição Secom/Mcom","Palácio do Planalto","10:00","11:00","Clovis Félix Curado Júnior, Secretário Especial de Administração, - Edilson Portela Franca, Secretário Especial Adjunto de Administração, - Humberto Miranda Cardoso, Assessor Especial, - Jose Stalin de Andrade Junior, Assessor, - Manuel Augusto Alves Silva, Diretor da DIGEP, - Maria Clotilde Prado, Diretora da DITEC Substituta, - Sérgio Cruz, Diretor da DIROF, - Maurílio dos Santos, Diretor da DILOG, - General Marcelo Eschiletti Caldas Rodrigues, Diretor da DIENP, - Flávia Nascimento, Secretária Adjunta do Ministério das Comunicações, - Alessandra Xavier, Coordenadora-Geral de Gestão e Pessoas, - Arthur Gomes Castro, Coordenador Geral de Planejamento Estratégico, - Daniel Miranda Pontes Rogério, Coordenador-Geral de Tecnologia da Informação, - Djair Fiorillo Lopes, Subsecretário de Orçamento e Finanças, - Lilian Almeida Barra, Coordenadora Geral de Orçamento e Finanças, - Wanessa de Oliveira, Subsecretária de Planejamento e Tecnologia da Informação","Controle dos trabalhos em andamento SECOM/Ministério das Comunicações"
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","23/11/2020","","Reunião sobre Apresentação das Ferramentas SIGEPE","Webconferência","16:00","17:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","24/11/2020","","Reunião Interna","Esplanada dos Ministério Bloco R -","10:00","12:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","25/11/2020","","Reunião Gabinete do Ministro","Ministério das Comunicações","15:00","16:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","26/11/2020","","Reunião sobre Telecentros","Webconferência","17:00","18:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","27/11/2020","","Reunião Interna","Webconferência","11:00","12:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","27/11/2020","","Reunião sobre Ministério das Comunicações -","Palácio do Planalto, Anexo II, Ala A, Superior, Sala 215","09:30","10:30","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","01/12/2020","","Reunião sobre Libras","Webconferência","10:30","11:30","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","01/12/2020","","Reunião Interna","Ministério das Comunicações","15:30","18:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","02/12/2020","","Não há Compromissos Públicos","Ministério das Comunicações","00:00","00:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","03/12/2020","","Reunião Interna","Ministério das Comunicações","15:00","16:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","04/12/2020","","Reunião sobre Assessoria Especial de Controle Interno","Ministério das Comunicações","15:00","16:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","07/12/2020","","Reunião sobre Interprete de Libras","Palácio do Planalto","10:00","11:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","07/12/2020","","Reunião Interna","Esplanada dos Ministério Bloco A","14:00","15:30","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","07/12/2020","","Reunião Interna","Esplanada dos Ministério Bloco R -","16:00","18:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","08/12/2020","","Reunião com o Sr. Wagner Lenhart, Secretário de Gestão e Desempenho de Pessoal, do Ministério da Economia.","Webconferência","15:15","16:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","08/12/2020","","Reunião Interna","Esplanada dos Ministério Bloco R -","14:30","15:15","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","09/12/2020","","Reunião sobre Delegação de Competência","Ministério das Comunicações","16:00","17:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","10/12/2020","","Não há Compromissos Públicos","Ministério das Comunicações","00:00","00:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","11/12/2020","","Não há Compromissos Públicos","Ministério das Comunicações","16:00","17:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","15/12/2020","","Reunião Interna","Ministério das Comunicações","10:00","12:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","16/12/2020","","Reunião sobre Estruturação PGD","Ministério das Comunicações","09:30","10:30","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","17/12/2020","","Não há Compromissos Públicos","Ministério das Comunicações","00:00","00:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","18/12/2020","","Reunião com o Presidente Interino da Telebras, Sr. Rodrigo Prates e representantes da Secretaria de Orçamento Federal do Ministério da Economia","Webconferência","11:00","12:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","21/12/2020","","Reunião sobre Telecentro","Webconferência","09:30","10:30","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","22/12/2020","","Reunião sobre Super BR","Webconferência","09:30","10:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","23/12/2020","","Reunião sobre Telecentro","Webconferência","10:00","11:30","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","28/12/2020","","Não há Compromissos Públicos","Ministério das Comunicações","00:00","00:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","29/12/2020","","Reunião Interna","Ministério das Comunicações","10:00","12:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","30/12/2020","","Não há Compromissos Públicos","Ministério das Comunicações","00:00","00:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","31/12/2020","","Não há Compromissos Públicos","Ministério das Comunicações","00:00","00:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","04/01/2021","","Audiência Pública","Esplanada dos Ministério Bloco A","16:00","17:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","04/01/2021","","Reunião Interna","Ministério das Comunicações","10:00","11:30","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","05/01/2021","","Audiência Pública Secom","Esplanada dos Ministério Bloco R -","14:00","18:00","",""
