"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","08/12/2020","","Assessoria ao Ministro de Estado das Comunicações em reunião com Deputado Federal Átila Lins (PP/AM)","Gabinete do Ministério das Comunicações","15:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","08/12/2020","","Assessoria ao Ministro de Estado das Comunicações em reunião com presidentes da TIM, Pietro Labriola; da Oi, Rodrigo Abreu; da Vivo, Christian Gebara; da Claro, José Félix; da Algar, Jean Borges; e da Conexis, Marcos Ferrari.","Gabinete do Ministério das Comunicações","14:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","08/12/2020","","Assessoria ao Ministro de Estado das Comunicações em reunião com Presidente da Fundação Nacional de Saúde, Giovanne Gomes da Silva.","Gabinete do Ministério das Comunicações","16:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","08/12/2020","","Assessoria ao Ministro de Estado das Comunicações em reunião com Deputado Estadual do Rio Grande do Norte, Tomba Farias.","Gabinete do Ministério das Comunicações","10:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","08/12/2020","","Assessoria ao Ministro de Estado das Comunicações em reunião com Deputado Estadual do Rio Grande do Norte, Kléber Rodrigues.","Gabinete do Ministério das Comunicações","10:15","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","08/12/2020","","Assessoria ao Ministro de Estado das Comunicações em reunião com prefeitos do Rio Grande do Norte.","Gabinete do Ministério das Comunicações","10:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","09/12/2020","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Presidente da Associação Brasileira de Franquias Postais - ABRAPOST, Chamoun Hanna Jouken; Presidente do Conselho da ABRAPOST Nacional, Paulo Sotto; e Presidentes Estaduais da Instituição no RN,SP,MG,RS,PE,CE,ES,DF,RJ e PB.","Gabinete do Ministério das Comunicações","15:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","09/12/2020","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Presidente da Associação Brasileira de Emissoras de Rádio e Televisão (ABERT), Flávio Lara Resende; e Presidente da Associação Brasileira de Rádio e Televisão (ABRATEL), Márcio Novaes.","Gabinete do Ministério das Comunicações","11:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","09/12/2020","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Deputado Federal João Campos (Republicanos/GO).","Gabinete do Ministério das Comunicações","16:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","09/12/2020","","Despachos com Chefe de Gabinete do Ministro, Estella Dantas.","Gabinete do Ministério das Comunicações","17:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","09/12/2020","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Embaixador Brasileiro designado para Santiago, no Chile, Paulo Roberto Soares Pacheco.","Gabinete do Ministério das Comunicações","10:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","09/12/2020","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Deputado Federal JHC (PSB/AL).","Gabinete do Ministério das Comunicações","11:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","09/12/2020","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Deputado Federal JHC (PSB/AL).","Gabinete do Ministério das Comunicações","11:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","09/12/2020","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Vice-Presidente da VIASAT Inc, Jeff Eddington.","Gabinete do Ministério das Comunicações","15:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","09/12/2020","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Deputados Federais Renata Abreu (Pode/SP) e Davi Soares (DEM/SP).","Gabinete do Ministério das Comunicações","14:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","10/12/2020","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Presidente da Câmara de Comércio Exterior da Coreia do Sul, Chung Suk.","Gabinete do Ministério das Comunicações","11:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","10/12/2020","","Despachos internos.","Gabinete do Ministério das Comunicações","14:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","10/12/2020","","Assessoria ao Ministro de Estado das Comunicações durante participação na Cerimônia virtual de posse dos ministros Ana Lúcia Arraes e Bruno Dantas, como presidente e vice-presidente do Tribunal de Contas da União (TCU).","Gabinete do Ministério das Comunicações","10:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","10/12/2020","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Presidente do Conselho Fiscal do Serviço Social do Comércio, Valdir Pietrobon.","Gabinete do Ministério das Comunicações","10:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","10/12/2020","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Marcelo Rehder, consultor da Ella Link.","Gabinete do Ministério das Comunicações","11:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","11/12/2020","","Despachos internos.","Gabinete do Ministério das Comunicações","10:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","11/12/2020","","Despachos internos.","Gabinete do Ministério das Comunicações","14:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","14/12/2020","","Despachos internos.","Gabinete do Ministério das Comunicações","10:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","14/12/2020","","Despachos internos.","Gabinete do Ministério das Comunicações","14:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","15/12/2020","","Despachos internos.","Gabinete do Ministério das Comunicações","09:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","15/12/2020","","Despachos internos.","Gabinete do Ministério das Comunicações","14:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","16/12/2020","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Senador da República, Irajá Abreu (PSD/TO).","Gabinete do Ministério das Comunicações","11:15","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","16/12/2020","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Senadora da República Soraya Thronicke (PSL/MS).","Gabinete do Ministério das Comunicações","11:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","16/12/2020","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Senador Fernando Bezerra Coelho (MDB/PE), Líder do Governo no Senado Federal.","Gabinete do Ministério das Comunicações","15:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","16/12/2020","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Prefeito eleito de Campina Grande/PB, Bruno Cunha Lima.","Gabinete do Ministério das Comunicações","17:15","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","16/12/2020","","Assessoria ao Ministro de Estado das Comunicações durante encerramento da Reunião Técnica Digital Argentina-Brasil por videoconferência.","Gabinete do Ministério das Comunicações","17:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","16/12/2020","","Reunião com a Giusti Comunicação.","Gabinete do Ministério das Comunicações","10:00","00:00","Chefe de Gabinete do Ministro MCom, Estella Dantas.",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","16/12/2020","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Deputado Federal Pedro Lupion (DEM/PR), vice-líder do Governo no Congresso Nacional.","Gabinete do Ministério das Comunicações","11:45","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","16/12/2020","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Deputado Federal Aroldo Martins (Republicanos/PR)","Gabinete do Ministério das Comunicações","15:15","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","16/12/2020","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Prefeito eleito de Caicó/RN, Judas Tadeu.","Gabinete do Ministério das Comunicações","15:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","16/12/2020","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Deputado Federal André de Paula (PSD/PE).","Gabinete do Ministério das Comunicações","11:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","17/12/2020","","Despachos com Chefe de Gabinete do Ministro MCom, Estella Dantas.","Gabinete do Ministério das Comunicações","09:45","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","17/12/2020","","Despachos internos.","Gabinete do Ministério das Comunicações","14:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","18/12/2020","","Despachos internos.","Gabinete do Ministério das Comunicações","14:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","18/12/2020","","Despachos internos.","Gabinete do Ministério das Comunicações","10:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","21/12/2020","","Despachos internos.","Gabinete do Ministério das Comunicações","10:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","21/12/2020","","Despachos internos.","Gabinete do Ministério das Comunicações","14:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","22/12/2020","","Despachos internos.","Gabinete do Ministério das Comunicações","14:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","22/12/2020","","Despachos internos.","Gabinete do Ministério das Comunicações","10:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","23/12/2020","","Despachos internos.","Gabinete do Ministério das Comunicações","14:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","23/12/2020","","Despachos internos.","Gabinete do Ministério das Comunicações","10:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","24/12/2020","","Despachos internos.","Gabinete do Ministério das Comunicações","10:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","04/01/2021","","Despachos internos.","Gabinete do Ministério das Comunicações","14:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","04/01/2021","","Despachos internos.","Gabinete do Ministério das Comunicações","10:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","05/01/2021","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Presidente da Telebras, Jarbas José Valente, e o gerente jurídico da Telebras, José Maria Junqueira Sampaio Meirelles.","Gabinete do Ministério das Comunicações","11:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","05/01/2021","","Despachos internos.","Gabinete do Ministério das Comunicações","14:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","06/01/2021","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Eduardo Fumes Parajo, presidente do Conselho de Administração do NIC.br, e Demi Getschko, diretor presidente do NIC.br.","Gabinete do Ministério das Comunicações","11:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","06/01/2021","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Deputado Federal Luciano Castro (PL/PR).","Gabinete do Ministério das Comunicações","15:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","06/01/2021","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Vicente Aquino, Conselheiro da Agência Nacional de Telecomunicações-Anatel.","Gabinete do Ministério das Comunicações","16:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","07/01/2021","","Despachos internos.","Gabinete do Ministério das Comunicações","10:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","07/01/2021","","Despachos internos.","Gabinete do Ministério das Comunicações","14:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","12/01/2021","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Deputado Federal Neucimar Fraga (PSD/ES).","Gabinete do Ministério das Comunicações","14:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","12/01/2021","","Despachos internos.","Gabinete do Ministério das Comunicações","10:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","12/01/2021","","Reunião com Assessoria de Comunicação Social do Ministério das Comunicações e o Ministro de Estado das Comunicações.","Gabinete do Ministério das Comunicações","16:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","12/01/2021","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Deputado Federal Marcelo Brum (PSL/RS).","Gabinete do Ministério das Comunicações","16:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","12/01/2021","","Assessoria ao Ministro de Estado das Comunicações durante cerimônia de Celebração de Parceria entre o Ministério das Comunicações, o Governo do Distrito Federal e a Empresa Brasileira de Comunicação para transmissão de aulões do Enem pelos canais da EBC em todo o Brasil.","Gabinete do Ministério das Comunicações","15:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","13/01/2021","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Deputado Estadual Cabo Gilberto Silva (PB).","Gabinete do Ministério das Comunicações","16:45","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","13/01/2021","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Deputado Federal Ricardo Guidi (PSD/SC)","Gabinete do Ministério das Comunicações","17:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","13/01/2021","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Embaixador da Coreia do Sul, Chan Woo Kim.","SECOM/Palácio do Planalto","11:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","13/01/2021","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Deputado Federal Carlos Tito (Avante/BA).","Gabinete do Ministério das Comunicações","16:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","13/01/2021","","Assessoria ao Ministro de Estado das Comunicações durante reunião com Deputada Federal Giovania de Sá (PSDB/SC).","Gabinete do Ministério das Comunicações","17:15","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","13/01/2021","","Assessoria ao Ministro de Estado das Comunicações durante reunião por videoconferência com presidentes de empresas de telecomunicação.","Gabinete do Ministério das Comunicações","15:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","14/01/2021","","Reunião com Ministro de Estados das Comunicações e assessoria","Gabinete do Ministério das Comunicações","10:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","14/01/2021","","Acompanhamento ao Ministro de Estado das Comunicações em viagem a Natal/RN","Gabinete do Ministério das Comunicações","14:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","15/01/2021","","Assessoria ao ministro de Estados das Comunicações em evento ""Segurança Jurídica e a Retomada do Desenvolvimento Econômico"", em Natal/RN","Gabinete do Ministério das Comunicações","10:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","18/01/2021","","Assessoria ao Ministro de Estado das Comunicações em reunião com parlamentares e prefeitos do Rio Grande do Norte","Natal, Rio Grande do Norte","08:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","18/01/2021","","Assessoria  ao Ministro de Estado das Comunicações em reunião com o Secretário de Radiodifusão do Ministério das Comunicações, Maximiliano Martinhão","Ministério das Comunicações","14:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","19/01/2021","","Assessoria ao Ministro de Estados das Comunicações em reunião com presidente e diretores da SKY","Secom, Palácio do Planalto","16:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","19/01/2021","","Assessoria ao Ministro de Estado das Comunicações em reunião com Presidente do Cade","Secom, Palácio do Planalto","08:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","19/01/2021","","Assessoria ao Ministro de Estado das Comunicações em reunião com Dep. Federal Lauriete","Secom, Palácio do Planalto","14:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","19/01/2021","","Assessoria ao Ministro de Estados das Comunicações em reunião com Ex Dep Federal  Franklin Lima","Secom, Palácio do Planalto","14:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","19/01/2021","","Assessoria ao Ministro de Estado das Comunicações em reunião com Dep. Federal Boca Aberta","Secom, Palácio do Planalto","11:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","20/01/2021","","Assessoria ao ministro das Comunicações em audiência com Dep Fed Gonzaga Patriota","Secom, Palácio do Planalto","11:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","20/01/2021","","Assessoria ao Ministro de Estados das Comunicações em reunião com Dep Pedro Augusto Bezerra (PTB/CE)","Secom, Palácio do Planalto","16:45","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","20/01/2021","","Assessoria ao ministro de Estado das Comunicações em  reunião com Consul-Geral do Brasil no Japão, Aldemo Garcia","Secom, Palácio do Planalto","00:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","21/01/2021","","Despachos internos","Ministério das Comunicações","14:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","21/01/2021","","Despachos internos","Ministério das Comunicações","10:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","22/01/2021","","Assessoria ao Ministro de Estado das Comunicações em Reunião com Erich Matos Rodrigues, conselheiro da Associação Brasileira de Provedores de Internet e Telecomunicações (Abrint)","Natal / RN","11:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","22/01/2021","","Assessoria ao Ministro de Estado das Comunicações à chegada, da Índia, de 2 milhões de doses da vacina da AstraZeneca/Oxford, adquiridas pelo Governo Federal junto ao laboratório indiano Serum","Aeroporto Internacional de SP - GRU","17:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","22/01/2021","","Despacho com o Ministro de Estados das Comunicações","Natal - RN","13:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","25/01/2021","","Despachos internos","Ministério das Comunicações","14:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","25/01/2021","","Despachos internos","Ministério das Comunicações","10:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","26/01/2021","","Despacho com o Ministro de Estados das Comunicações","Ministério das Comunicações","12:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","26/01/2021","","Assessoria ao Ministro de Estado das Comunicações em Audiência com o ministro da Defesa, General Fernando Azevedo e Silva","Ministério da Defesa","11:15","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","26/01/2021","","Assessoria ao Ministro de Estado das Comunicações em Reunião com o Deputado Federal Gonzaga Patriota (PSB/PE)","Secom/Palácio do Planalto","14:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","26/01/2021","","Assessoria ao Ministro de Estado das Comunicações em reunião com o Deputado Federal Hugo Motta (Republicanos/PB)","Secom / Palácio do Planalto","15:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","27/01/2021","","Assessoria ao Ministro de Estado das Comunicações em Reunião com a Ministra de Estado da Mulher, da Família e dos Direitos Humanos, Damares Alves","Ministério das Comunicações","09:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","27/01/2021","","Assessoria ao Ministro de Estado das Comunicações em Reunião com o Presidente do Banco do Brasil, André Brandão; Mauro Ribeiro Neto, vice-presidente; e Paulo Sayão, diretora de Marketing e Comunicação","Secom / Palácio do Planalto","15:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","27/01/2021","","Assessoria ao Ministro de Estado das Comunicações em Reunião com o Presidente da Qualcomm para a América Latina, Luiz Tonisi, e Francisco Giacomini Soares, vice-presidente de Relações Governamentais","Secom / Palácio do Planalto","11:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","27/01/2021","","Assessoria ao Ministro de Estado das Comunicações em Reunião com o Presidente da Associação Brasileira da Indústria Elétrica e Eletrônica-ABINEE, Humberto Barbato","Secom / Palácio do Planalto","14:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","28/01/2021","","Assessoria ao Ministro de Estado das Comunicações em Almoço oferecido pelo Embaixador do Japão no Brasil, Akira Yamada","Av das Nações, SES 811","12:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","28/01/2021","","Assessoria ao Ministro de Estado das Comunicações em Reunião com Presidente da Rede CNT, Flávio de Castro Martinez, e o vice-presidente Institucional, Rodrigo Martinez","Ministério das Comunicações","09:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","28/01/2021","","Assessoria ao Ministro de Estado das Comunicações em videoconferência com os presidentes Rodrigo Abreu, Oi; Pietro Labriola, TIM; José Félix, Claro; Christian Gebara, Vivo; Jean Borges, Algar; Marcos Ferrari, presidente do Conexis","Ministério das Comunicações","09:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","28/01/2021","","Assessoria ao Ministro de Estado das Comunicações em Audiência com o Presidente da República, Jair Messias Bolsonaro, presidente da Anatel, Leonardo Euler de Morais, e conselheiros Emmanoel Campelo de Souza Pereira, Carlos Manuel Baigorri e Vicente Aquino","Ministério das Comunicações","10:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","29/01/2021","","Despacho com o Ministro de Estados das Comunicações","Ministério das Comunicações","10:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","29/01/2021","","Assessoria ao Ministro de Estado das Comunicações em Reunião com o presidente da Ericsson no Brasil, Eduardo Ricotta","São Paulo","15:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","01/02/2021","","Assessoria ao Ministro de Estado das Comunicações em reunião com Reunião com o Secretário Executivo do Ministério das Comunicações, Vítor Elísio de Menezes, e o Secretário de Radiodifusão, Maxmiliano Martinhão","Secom / Palácio do Planalto","09:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","01/02/2021","","Despacho com o Ministro de Estados das Comunicações","Secom / Palácio do Planalto","11:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","02/02/2021","","Deslocamento para Estocolmo, na Suécia, início da missão oficial brasileira a cinco países, organizada pelo Ministério das Comunicações, para tratar da tecnologia 5G","Brasília - DF","14:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","02/02/2021","","Assessoria ao Ministro de Estado das Comunicações em Reunião com os secretários Executivo, Vitor Elísio de Menezes, e de Radiodifusão, Maxmiliano Martinhão","Secom / Palácio do Planalto","09:30","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","02/02/2021","","Assessoria ao Ministro de Estado das Comunicações em Reunião com o Secretário Especial de Comunicação Social, Fábio Wajngarten","Secom / Palácio do Planalto","10:00","00:00","",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","03/02/2021","","Assessoria ao Ministro de Estado das Comunicações em Encontro com o Embaixador do Brasil na Suécia, Nelson Tabajara.","Estocolmo - Suécia","19:00","00:00","Ministros do Tribunal de Contas da União, Bruno Dantas, Vital do Rego e Walton Alencar;, Secretário Especial para Assuntos Estratégicos do Governo Federal, Flávio Rocha;, Secretário-executivo do Ministério das Comunicações, Vítor Elísio Menezes;, Assessora Especial para Assuntos Internacionais do MCom, Bertha Gadelha;",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","04/02/2021","","Assessoria ao Ministro de Estado das Comunicações em Visita à sede da Ericsson em Kista, Suécia","Torshamnsgatan 21, Kista, Suécia","09:00","00:00","Ministros do Tribunal de Contas da União, Bruno Dantas, Vital do Rego e Walton Alencar;, Secretário Especial para Assuntos Estratégicos do Governo Federal, Flávio Rocha;, Secretário-executivo do Ministério das Comunicações, Vítor Elísio Menezes;, Assessora Especial para Assuntos Internacionais do MCom, Bertha Gadelha;",""
"Assessor Especial do Ministro","","Ministéro das Comunicações","Modesto Keyson Leite Lima","04/02/2021","","Assessoria ao Ministro de Estado das Comunicações em Encontro com o Ministro da Infraestrutura Energética e Desenvolvimento Digital da Suécia, Anders Ygeman","Herkulesgatan 17, Estocolmo, Suécia","15:00","00:00","Ministros do Tribunal de Contas da União, Bruno Dantas, Vital do Rego e Walton Alencar;, Secretário Especial para Assuntos Estratégicos do Governo Federal, Flávio Rocha;, Secretário-executivo do Ministério das Comunicações, Vítor Elísio Menezes;, Assessora Especial para Assuntos Internacionais do MCom, Bertha Gadelha;",""
