"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","11/11/2020","","15ª Reunião do Comitê Interministerial SPPI/CORREIOS","Gabinete do MCOM","15:00","16:30","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","12/11/2020","","Despachos internos","Gabinete da SEXEC","09:30","12:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","12/11/2020","","Reunião com Sra. Karla Crossara Superintendente Executiva da Anatel","Gabinete da SEXEC","15:30","16:30","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","12/11/2020","","Apresentação Subsecretarias SPTI e SPA do MCOM","Gabinete da SEXEC","17:15","18:15","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","13/11/2020","","Videoconferência com a Sra. Julie Kearney -  Global Head of Communications Regulation and Policy","Videoconferência","15:30","16:30","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","13/11/2020","","Despacho SEXEC - Adjunta do MCOM","Gabinete da SEXEC","11:00","12:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","13/11/2020","","Despacho SETEL - MCOM","Gabinete da SEXEC","10:00","10:30","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","13/11/2020","","Reunião com a equipe do Departamento de Tecnologia da Informação do MCOM","Gabinete da SEXEC","15:00","15:30","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","13/11/2020","","Reunião com os Secretários da SERAD e SETEL do MCOM","Gabinete da SEXEC","16:30","17:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","13/11/2020","","Reunião com a Sra. Miriam Wimmer","Gabinete da SEXEC","17:00","18:00","",""
