"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","21/10/2020","","Despachos internos","Gabinete do Ministério das Comunicações","10:00","12:30","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","21/10/2020","","Despachos com Chefe de Gabinete do Ministro, Estella Dantas","Gabinete do Ministério das Comunicações","13:30","14:00","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","21/10/2020","","Despachos internos","Gabinete do Ministério das Comunicações","14:30","18:30","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","22/10/2020","","Despachos internos","Gabinete do Ministério das Comunicações","10:30","00:00","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","23/10/2020","","Despachos internos","Gabinete do Ministério das Comunicações","10:00","00:00","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","26/10/2020","","Assessoria ao Ministro de Estado das Comunicações em reunião com OCDE","Gabinete do Ministério das Comunicações","11:00","12:00","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","26/10/2020","","Despachos com Chefe de Gabinete do Ministro, Estella Dantas","Gabinete do Ministério das Comunicações","16:00","16:30","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","27/10/2020","","Despachos internos.","Gabinete do Ministério das Comunicações","14:00","00:00","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","27/10/2020","","Despachos internos","Gabinete do Ministério das Comunicações","10:00","00:00","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","28/10/2020","","Reunião virtual de coordenação da delegação brasileira - Mercosul-Canadá - Capítulo de Telecomunicações.","Gabinete do Ministério das Comunicações","17:00","00:00","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","28/10/2020","","Despachos internos","Gabinete do Ministério das Comunicações","10:00","00:00","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","29/10/2020","","Despachos com Chefe de Gabinete do Ministro, Estella Dantas","Gabinete do Ministério das Comunicações","10:00","11:00","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","29/10/2020","","Despachos internos","Gabinete do Ministério das Comunicações","14:00","19:30","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","03/11/2020","","Despachos internos","Gabinete do Ministério das Comunicações","14:30","00:00","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","03/11/2020","","Despachos com Chefe de Gabinete do Ministro, Estella Dantas","Gabinete do Ministério das Comunicações","10:00","11:00","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","04/11/2020","","Despachos internos.","Gabinete do Ministério das Comunicações","14:00","00:00","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","04/11/2020","","Despachos internos","Gabinete do Ministério das Comunicações","10:30","00:00","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","05/11/2020","","Despachos internos","Gabinete do Ministério das Comunicações","10:00","00:00","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","05/11/2020","","Despachos internos.","Gabinete do Ministério das Comunicações","14:30","00:00","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","06/11/2020","","Despachos internos.","Gabinete do Ministério das Comunicações","14:00","00:00","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","06/11/2020","","Despachos internos","Gabinete do Ministério das Comunicações","10:00","00:00","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","09/11/2020","","Despachos internos","Gabinete do Ministério das Comunicações","14:30","19:00","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","09/11/2020","","Despachos com Chefe de Gabinete do Ministro, Estella Dantas","Gabinete do Ministério das Comunicações","10:30","11:30","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","10/11/2020","","Reunião preparatória via videoconferência - GT de Infraestrutura - Cúpula do PROSUL.","Gabinete do Ministério das Comunicações","11:00","12:00","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","10/11/2020","","Despachos internos.","Gabinete do Ministério das Comunicações","14:30","18:30","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","10/11/2020","","Despachos com Secretário-Executivo do MCom, Vitor Elísio Menezes.","Gabinete do Ministério das Comunicações","09:00","09:00","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","11/11/2020","","Assessoria ao Ministro de Estado das Comunicações em videoconferência com CEO da Necton Investimentos, Marcos Maluf. O economista-chefe André Perfeito. E o Diretor de Distribuição, Rafael Giovani.","Gabinete do Ministério das Comunicações","11:00","11:30","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","11/11/2020","","Despachos internos","Gabinete do Ministério das Comunicações","15:00","19:00","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","12/11/2020","","Despachos com Chefe de Gabinete do Ministro, Estella Dantas","Gabinete do Ministério das Comunicações","10:15","10:30","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","12/11/2020","","Assessoria ao Ministro de Estado das Comunicações em reunião com Embaixador da Índia, Suresh Reddy","Gabinete do Ministério das Comunicações","11:00","12:00","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","12/11/2020","","Reunião via videoconferência de preparação para eLAC 2022 - Agenda Digital para a América Latina e Caribe","Gabinete do Ministério das Comunicações","14:00","15:00","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","13/11/2020","","Despachos internos","Gabinete do Ministério das Comunicações","10:00","12:30","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","13/11/2020","","Despachos com Chefe de Gabinete do Ministro, Estella Dantas","Gabinete do Ministério das Comunicações","16:00","16:30","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","16/11/2020","","Despachos internos","Gabinete do Ministério das Comunicações","10:00","13:00","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","16/11/2020","","Despachos com Chefe de Gabinete do Ministro, Estella Dantas","Gabinete do Ministério das Comunicações","15:00","16:30","",""
"Chefe da Assessoria Especial de Assuntos Internacionais","","Ministéro das Comunicações","Bertha de Melo Gadelha Abreu","17/11/2020","","Despachos com Chefe de Gabinete do Ministro MCom, Estella Dantas.","Gabinete do Ministério das Comunicações","18:15","18:30","",""
