"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Secretário de Comunicação Institucional","","Ministéro das Comunicações","Felipe Cruz Pedri","25/11/2020","","Reunião de comunicação sobre a Covid 19","Palácio do Planalto, 2º andar, sala 206.","17:00","18:00","",""
"Secretário de Comunicação Institucional","","Ministéro das Comunicações","Felipe Cruz Pedri","26/11/2020","","Reunião de alinhamento com os Secretários","SALÃO NOBRE do Bloco ""R"" (Subsolo)","14:30","16:00","",""
"Secretário de Comunicação Institucional","","Ministéro das Comunicações","Felipe Cruz Pedri","26/11/2020","","Estratégias e monitoramento de redes.","Palácio do Planalto, 2º andar, sala 206.","11:00","12:00","",""
"Secretário de Comunicação Institucional","","Ministéro das Comunicações","Felipe Cruz Pedri","26/11/2020","","Plano de comunicação da Amazônia","Palácio do Planalto, 2º andar, sala 206.","17:00","18:00","",""
"Secretário de Comunicação Institucional","","Ministéro das Comunicações","Felipe Cruz Pedri","27/11/2020","","Despachos Internos","Palácio do Planalto, 2º andar, sala 205","14:00","18:00","",""
"Secretário de Comunicação Institucional","","Ministéro das Comunicações","Felipe Cruz Pedri","27/11/2020","","Despachos Internos","Palácio do Planalto, 2º andar, sala 205","09:00","12:00","",""
"Secretário de Comunicação Institucional","","Ministéro das Comunicações","Felipe Cruz Pedrí","30/11/2020","","Ponto Facultativo - Não houve Compromisso Público.","Palácio do Planalto - 2º Andar","09:00","20:00","",""
"Secretário de Comunicação Institucional","","Ministéro das Comunicações","Felipe Cruz Pedrí","01/12/2020","","Despachos Internos","Palácio do Planalto - 2º Andar","09:00","12:00","",""
"Secretário de Comunicação Institucional","","Ministéro das Comunicações","Felipe Cruz Pedrí","01/12/2020","","Reunião Colegiada","Palácio do Planalto - 2º Andar","16:00","17:30","",""
"Secretário de Comunicação Institucional","","Ministéro das Comunicações","Felipe Cruz Pedri","02/12/2020","","Despachos Internos.","Palácio do Planalto - 2º Andar","15:00","20:00","","Assuntos Administrativos."
"Secretário de Comunicação Institucional","","Ministéro das Comunicações","Felipe Cruz Pedri","02/12/2020","","Despachos Internos.","Palácio do Planalto - 2º Andar","09:00","11:30","","Assuntos Administrativos."
"Secretário de Comunicação Institucional","","Ministéro das Comunicações","Felipe Cruz Pedri","03/12/2020","","Despachos Internos","Palácio do Planalto - 2º Andar","11:30","13:10","","Assuntos Administrativos."
"Secretário de Comunicação Institucional","","Ministéro das Comunicações","Felipe Cruz Pedri","03/12/2020","","Reunião com Senhor Mario Frias -Secretário Especial da Cultura  e o Senhor André Porciuncula Alay Esteves -Secretário Nacional de Fomento e Incentivo à Cultura.","Palácio do Planalto - 2º Andar","09:30","11:00","","Comunicação Secult."
"Secretário de Comunicação Institucional","","Ministéro das Comunicações","Felipe Cruz Pedri","03/12/2020","","Despachos Internos","Palácio do Planalto - 2º Andar","19:00","20:00","",""
"Secretário de Comunicação Institucional","","Ministéro das Comunicações","Felipe Cruz Pedri","03/12/2020","","Reunião preparatória para o Evento SICOM.","Palácio do Planalto, 2ª andar, sala 206.","17:00","18:00","•	Felipe Cruz Pedri, Secretário de Comunicação Institucional;, •	Roberta Ramaldes Toscano, Diretora de Articulação e Estratégia de Comunicação;, •	Juliana Borges Tôrres, Coordenadora-Geral de Eventos;, •	Fernanda Carvalho Abubakir, Coordenadora-Geral de Cerimonial;, •	Mateus Colombo Mendes, Diretor de Conteúdo e Gestão de Canais; , Representante: Amanda Leiria Santos, Coordenadora-Geral de Conteúdo e Gestão de Canais., •	José Augusto Carvalho de Oliveira, Chefe de Gabinete da Secretaria de Publicidade e Promoção.",""
"Secretário de Comunicação Institucional","","Ministéro das Comunicações","Felipe Cruz Pedri","04/12/2020","","Despachos Internos","Palácio do Planalto - 2º Andar","09:40","11:30","",""
