"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","16/11/2020","","Despacho interno","Ministério das Comunicações","14:30","16:00","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","16/11/2020","","Reunião por videoconferência com o Sr. Wlliam França, Secretário Nacional de Desenvolvimento e Competitividade do Turismo","Ministério das Comunicações","11:00","12:00","Vitor Elísio Menezes, Secretário-Executivo do Ministério das Comunicações ,Wilson Diniz Wellisch-Diretor do Departamento de Projetos de Infraestrutura de Telecomunicações e Banda Larga, Willian Franca e Nicole Ferreira Facuri","""Rede Wifi"""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","16/11/2020","","Reunião com a Telebras ( GESAC)","Ministério das Comunicações","09:00","10:00","Wilson Diniz Wellisch- Diretor do Departamento de Projetos de Infraestrutura de Telecomunicações e Banda Larga, Braulio, Fernando, José e Jane",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","16/11/2020","","Reunião com Sr. Mauro Colatto Junto (Telecom)","Ministério das Comunicações","16:30","17:30","Vitor Elísio Menezes secretário-executivo do Ministério das Comunicações  e  Viviane Silva (Telecom).",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","17/11/2020","","Despacho interno","Ministério das Comunicações","18:30","19:30","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","17/11/2020","","Audiência com o Embaixador da Finlândia, Jouko Leinonen","Ministério das Comunicações","10:00","11:00","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","17/11/2020","","Telecomunicações Brasileiras S.A. – TELEBRÁS","Palácio do Planalto","14:00","15:00","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","17/11/2020","","Reunião por videoconferência  com a FUNDAÇÃO LEMANN","Ministério das Comunicações","11:00","12:00","Weber Sutt Diretor, Cristieni Castilhos- Gerente ,Flávio Marques Prol Coordenador de projetos, Wilson Diniz Wellisch-Diretor do Departamento de Projetos de Infraestrutura de Telecomunicações e Banda Larga e Hélio Mauricio da Fonseca.",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","18/11/2020","","Deputado Federal Sidney Leite (PSD/AM)","Ministério das Comunicações","17:00","17:30","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","18/11/2020","","Reunião por Videoconferência  parar tratar  sobre o texto do PL a  Organização e Manutenção do Sistema Nacional de Serviços Postais","Ministério das Comunicações","14:30","15:30","Vitor Menezes Secretário- Executivo, Flávia Nascimento Secretária Adjunta, Francklin Furtado Coordenador Geral de Entidades Vinculadas, Liza Agra Assessora da Secretaria Executiva e Carolina Bicca Consultoria Jurídic.",""
