"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","13/12/2020","","FÉRIAS","Palácio do Planalto, 2ª andar, sala 206.","00:00","00:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","14/12/2020","","FÉRIAS","Palácio do Planalto, 2ª andar, sala 206.","00:00","00:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","15/12/2020","","FÉRIAS","Palácio do Planalto, 2ª andar, sala 206.","00:00","00:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","16/12/2020","","FÉRIAS","Palácio do Planalto, 2ª andar, sala 206.","00:00","00:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","17/12/2020","","FÉRIAS","Palácio do Planalto, 2ª andar, sala 206.","00:00","00:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","18/12/2020","","FÉRIAS","Palácio do Planalto, 2ª andar, sala 206.","00:00","00:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","01/01/2021","","1º de janeiro: Confraternização Universal (feriado nacional)","Palácio do Planalto, 2ª andar, sala 206.","00:00","00:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","04/01/2021","","Despachos Internos","Palácio do Planalto, 4º andar.","10:00","13:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","04/01/2021","","Despachos Internos","Palácio do Planalto, 4º andar.","15:00","19:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","05/01/2021","","Despachos Internos.","Palácio do Planalto, 4º andar.","15:00","19:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","05/01/2021","","Despachos Internos","Palácio do Planalto, 4º andar.","10:00","13:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","06/01/2021","","Despachos Internos.","Palácio do Planalto, 4º andar.","14:30","19:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","06/01/2021","","Despachos Internos.","Palácio do Planalto, 4º andar.","09:30","13:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","07/01/2021","","Despachos Internos.","Palácio do Planalto, 4º andar.","10:00","13:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","07/01/2021","","Despachos Internos.","Palácio do Planalto, 4º andar.","15:00","19:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","08/01/2021","","Despachos Internos.","Palácio do Planalto, 4º Andar","10:00","13:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","08/01/2021","","Reunião da Diretoria Colegiada.","Palácio do Planalto, 2º andar, Sala 206","15:00","16:00","","Pauta: Plano de Ação para 2021."
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","03/02/2021","","Despachos Internos","Esplanada dos Ministérios, bloco R, anexo, 3º andar","16:00","19:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","03/02/2021","","Reunião de Equipe","Esplanada dos Ministérios, bloco R, anexo, 3º andar","14:30","16:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","03/02/2021","","Reunião de Equipe","Esplanada dos Ministérios, bloco R, anexo, 3º andar","10:00","13:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","04/02/2021","","Despachos Internos","Palácio do Planalto, 2º andar.","10:00","13:30","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","04/02/2021","","Reunião de Equipe","Esplanada dos Ministérios, bloco R, anexo, 3º andar","15:00","19:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","05/02/2021","","Reunião de Equipe","Esplanada dos Ministérios, bloco R, anexo, 3º andar","13:30","18:30","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","05/02/2021","","Despachos Internos","Esplanada dos Ministérios, bloco R, anexo, 3º andar","09:30","12:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","08/02/2021","","Reunião de Equipe","Esplanada dos Ministérios, bloco R, anexo, 3º andar","14:30","18:30","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","08/02/2021","","Despachos Internos","Esplanada dos Ministérios, bloco R, anexo, 3º andar","10:00","13:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","09/02/2021","","Reunião de Equipe","Palácio do Planalto, sala 206, 2º andar","10:00","13:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","09/02/2021","","Despachos Internos","Palácio do Planalto, sala 206, 2º andar","14:30","19:00","",""
