"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","22/10/2020","","Reunião - Plano de Transição SECOM/ Ministério das Comunicações","Palácio do Planalto","09:30","11:30","- Clovis Félix Curado Júnior, Secretário Especial de Administração, - Edilson Portela França, Secretário Especial de Administração – Adjunto, - Humberto Miranda Cardoso, Assessor Especial, - Jose Stalin de Andrade Junior, Assessor, - Manuel Augusto Alves Silva, Diretor DIGEP, - Maria Clotilde Prado, Diretora DITEC Substituta, - Sérgio Cruz, Diretor DIROF, - Maurílio dos Santos, Diretor DILOG, - General Marcelo Eschiletti Caldas Rodrigues, Diretor DIENP,  Ministério das Comunicações, - Flávia Nascimento, Secretária Adjunta do Ministério das Comunicações, - Djair Fiorillo Lopes, Subsecretário de Orçamento e Administração do MCOM, - Daniel Miranda Pontes Rogério, Coordenador-Geral de TI/MCOM, - Ivancir Castro Filho, Coordenador-Geral de Recursos Logísticos/MCOM, - Wanessa Queiroz de Souza Oliveira, Secretária de Planejamento em TI/MCOM",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","22/10/2020","","Reunião sobre Plano de Transição Secom/Mcom","Esplanada dos Ministério Bloco E","14:00","15:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","22/10/2020","","Avaliação do QIM - CGEE","Webconferência","15:00","18:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","23/10/2020","","Programa de Gestão/Subsecretaria de Planejamento e TI","Webconferência","14:30","15:30","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","23/10/2020","","Reunião Interna","Webconferência","10:00","12:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","23/10/2020","","Reunião sobre Plano de Trabalho pactuação / Avaliação UPs","Webconferência","13:00","14:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","26/10/2020","","Reunião Interna","Esplanada dos Ministério Bloco R -","14:30","17:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","27/10/2020","","Não há Compromissos Públicos","Esplanada dos Ministério Bloco R -","00:00","00:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","28/10/2020","","Não há Compromissos Públicos","Esplanada dos Ministério Bloco R -","00:00","00:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","29/10/2020","","Reunião Interna","Esplanada dos Ministério Bloco R -","10:30","11:30","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","29/10/2020","","Reunião sobre Processos de Aposentados e Pensionistas","Webconferência","14:00","15:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","29/10/2020","","Comitê de Enquadramento do PCI","Webconferência","11:00","12:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","29/10/2020","","Reunião Elaboração da Política Nacional de Desenvolvimento Equilibrado","Webconferência","15:00","16:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","29/10/2020","","Reunião sobre Indicadores e Monitoramento","Esplanada dos Ministério Bloco E","18:00","19:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","03/11/2020","","Reunião sobre Termos de Compromisso de Gestão","Esplanada dos Ministério Bloco E","11:00","12:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","03/11/2020","","Reunião Interna","Esplanada dos Ministério Bloco E","17:00","18:00","",""
