"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","28/12/2020","","Sem compromissos oficiais","São Paulo","08:00","18:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","29/12/2020","","Sem compromissos oficiais","São Paulo","08:00","18:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","30/12/2020","","Sem compromissos oficiais","São Paulo","08:00","18:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","31/12/2020","","Sem compromissos oficiais","São Paulo","08:00","14:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","04/01/2021","","Sem compromissos oficiais","São Paulo","09:00","18:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","05/01/2021","","Sem compromissos oficiais","São Paulo","09:00","18:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","06/01/2021","","Sem compromissos oficiais","São Paulo","09:00","18:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","07/01/2021","","Sem compromissos oficiais","São Paulo","09:00","18:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","08/01/2021","","Henrique Grossi","São Paulo - SP","17:00","18:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","11/01/2021","","Despacho interno","Palácio do Planalto 2º andar sala 207","09:00","12:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","11/01/2021","","Despacho interno","Palácio do Planalto 2º andar sala 207","14:30","20:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","12/01/2021","","Cerimônia alusiva aos 160 anos da CAIXA","Palácio Planalto 2º andar  Salão Nobre","11:00","12:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","12/01/2021","","Celebração de Parceria entre o MCOM, GDF e a EBC em todo o Brasil. Presença do Gov. Ibaneis Rocha, Glen Valente, Diretor Pres. EBC; além de Secretários de Educação; Secretário da SERAD, Maxmiliano Martins e Fabio Wajngarten - SECOM","MCOM - Esplanada Bloco R, sala 900","15:00","16:00","",""
