"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","28/09/2020","","Reunião Virtual do Comitê de Crise do Coronavírus.","Palácio do Planalto, 4º andar, sala 97.","10:00","11:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","29/09/2020","","Reunião de Diretoria.","Palácio do Planalto, 2º andar, sala 205.","14:30","15:30","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","29/09/2020","","Reunião Vídeos Amazônia.","Palácio do Planalto, 2º andar, sala 205.","15:30","16:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","29/09/2020","","Reunião com a Diretora de Articulação.","Palácio do Planalto, 2º andar, sala 206.","16:00","17:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","29/09/2020","","Reunião com Wagner Lenhart, Secretário de Gestão e Desempenho de Pessoal, da Secretaria Especial de Desburocratização, Gestão e Governo Digital do ME.","Palácio do Planalto, 2º andar, sala 205.","09:30","10:30","","Pauta: Despacho Interno."
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","30/09/2020","","Atualização sobre os trabalhos do grupo técnico, constituído no âmbito do Comitê de Desenvolvimento do Programa Nuclear Brasileiro.","Palácio do Planalto, 2ª andar, sala 206.","11:00","12:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","30/09/2020","","Reunião Virtual do Comitê de Crise do Coronavírus.","Palácio do Planalto, 4º andar, sala 97.","10:00","11:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","01/10/2020","","Realinhamento de Comunicação.","Palácio do Planalto, 2º andar, sala 206.","14:00","15:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","02/10/2020","","Agenda com Ministro de Estado - Senhor Ricardo de Aquino Salles - Comunicação da Amazônia.","Ministério do Meio Ambiente - Bloco B - 5º andar - sala 500 - Gabinete.","10:00","11:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","02/10/2020","","Foto Oficial para o Site do MCOM.","Palácio do Planalto, 2º andar, sala 206.","15:00","16:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","02/10/2020","","Reunião da equipe DEAEC.","Palácio do Planalto, 2º andar, sala 206.","11:00","12:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","05/10/2020","","Reunião Virtual do Comitê de Crise do Coronavírus.","Palácio do Planalto, 4º andar, sala 97.","10:00","11:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","06/10/2020","","Briefing sobre os vídeos da Amazônia.","Videoconferência.","16:00","17:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","07/10/2020","","Reunião Virtual do Comitê de Crise do Coronavírus.","Palácio do Planalto, 4º andar, sala 97.","10:00","11:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","07/10/2020","","Reunião Preparatória - Viagem a Foz Iguaçu/PR.","Palácio Planalto, 3º andar, sala 301.","11:00","12:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","08/10/2020","","Reunião sobre Vídeos da Amazônia.","Palácio do Planalto, 2º andar, sala 206.","11:00","12:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","08/10/2020","","Reunião Preparatória - Lançamento do Programa Genomas Brasil.","Palácio Planalto, 3º andar, sala 301.","14:30","15:30","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","09/10/2020","","Reunião: GT Grupo de Trabalho para Consolidação das Estratégias de Governança e Gestão de Riscos do Governo Federal em resposta aos impactos relacionados ao Coronavírus (Covid-19).","Palácio do Planalto, 4º andar, sala 97.","11:00","12:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","09/10/2020","","Reunião Preparatória - Inauguração da Planta de Biogás da Raízen.","Palácio Planalto, 3º andar, sala 301.","10:00","11:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","09/10/2020","","Reunião da equipe DEAEC.","Palácio do Planalto, 2º andar, sala 206.","15:00","16:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","13/10/2020","","Reunião da Diretoria Colegiada.","Palácio do Planalto, 2º andar, sala 205.","11:00","12:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","13/10/2020","","Reunião do Comitê Gestor Gov.br.","Videoconferência.","17:00","19:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","14/10/2020","","Reunião Virtual do Comitê de Crise do Coronavírus.","Palácio do Planalto, 4º andar, sala 97.","10:00","11:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","14/10/2020","","Iniciativas e ações para a Primeira Infância.","Esplanada dos Ministérios, bloco A, 1º andar, sala 107 – Ala Norte.","14:00","15:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","15/10/2020","","Plano de Comunicação da Amazônia.","Palácio do Planalto, 2º andar, sala 206.","16:00","17:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","15/10/2020","","Reunião SECOM.","Palácio do Planalto, 4º Andar , sala 408.","14:30","15:30","",""
