"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","16/11/2020","","Reunião de alinhamento com os Secretários","Gabinete SEXEC Bloco R sala 800","14:30","14:30","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","16/11/2020","","Roberta Toscano - Pagina Secom","Ascom 902","10:30","10:30","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","17/11/2020","","Despacho com a Chefe de Gabinete do Ministro Estella Dantas","Gabinete do Ministro, 9º andar, sala 900","11:30","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","17/11/2020","","Despacho ASCOM sobre o Site do MCOM","Gabinete SEXEC Bloco R sala 800","15:45","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","17/11/2020","","Ludmila Bezerra - SFB","Ascom 902","10:00","10:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","18/11/2020","","Despacho Interno","Ascom 902","11:00","11:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","18/11/2020","","Marcelo, coordenador-geral da SETEL","Ascom 902","14:30","14:30","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","18/11/2020","","Reunião Ministro Secom","Gabinete do Ministro, 9º andar, sala 900","16:00","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","19/11/2020","","Webconferencia Consórcio Postar: reunião Comunicação","Webconferência","11:30","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","19/11/2020","","Despacho Interno","Ascom 902","15:00","15:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","20/11/2020","","Despacho Interno","Ascom 902","15:00","15:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","20/11/2020","","Reunião Preparatória - 20 Anos do Fundo para o Desenvolvimento Tecnológico das Telecomunicações (Funttel)","Palácio Planalto, 3º andar, sala 301","11:00","11:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","21/11/2020","","","Gabinete SEXEC Bloco R sala 800","","","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","22/11/2020","","","Palácio Planalto, 3º andar, sala 301","","","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","23/11/2020","","Despacho Interno","Ascom 902","11:00","11:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","23/11/2020","","Reunião com a Assessora Especial de Assuntos Internacionais, Bertha Gadelha e a Chefe de gabinete do Ministro, Estela Dantas","Gabinete do Ministro, 9º andar, sala 900","15:30","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","24/11/2020","","Despacho Interno","Ascom 902","11:00","11:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","24/11/2020","","Assessoria de imprensa Ministro das Comunicações, Fábio Faria, quebra-queixo (coletiva)","Palácio do Planalto","14:30","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","24/11/2020","","Celebração dos 20 anos do Funttel e repasse de recursos para a Finep e BNDES","Auditório Lourenço Nassib Chehab - Ministério das Comunicações - Esplanada dos Ministérios, Bloco R, subsolo - Brasília/DF","17:00","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","25/11/2020","","Despacho Interno","Ascom 902","11:00","11:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","26/11/2020","","Reunião com o Secretario de Telecomunicações Arthur Coimbra","Sala 902 - ASCOM","16:15","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","26/11/2020","","Reunião de pauta da Ascom","Sala 902 - ASCOM","17:00","17:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","26/11/2020","","Reunião de alinhamento com os Secretários","SALÃO NOBRE do Bloco ""R"" (Subsolo)","14:30","14:30","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","26/11/2020","","Reunião de Licitação de Comunicação Corporativa","Espalanada dos Ministérios bloco A Sala 642","11:00","11:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","27/11/2020","","Despacho Interno","Ascom Sala 902","15:00","15:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","27/11/2020","","Comunicação Corporativa","Esplanada dos Ministérios, Bloco A, 6º Andar, Sala 641","10:00","10:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","30/11/2020","","Ponto Facultativo","Ascom Sala 902","00:00","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","01/12/2020","","Ana Flor/GloboNews","Gabinete do Ministro sala 900","11:30","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","01/12/2020","","Correio Brazilienze","Gabinete do Ministro sala 900","14:30","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","01/12/2020","","Despacho com o Secretário Executivo Vitor Menezes","Gabinete Sexec sala 800","17:00","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","01/12/2020","","Reunião: Demonstração Ginga D","Gabinete SERAD - 3 andar, sala 300","15:30","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","02/12/2020","","Reunião Plano de Comunicação, Secretario de Radiodifusão Maximiliano Salvadori","Ascom Sala 902","10:30","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","02/12/2020","","Andrea Jubé e Fábio Murakawa, do Valor Econômico","Gabinete do Ministro sala 900","11:30","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","02/12/2020","","Colunista do UOL, Carla Araújo","Gabinete do Ministro sala 900","16:00","00:00","Colunista do UOL, Carla Araújo",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","02/12/2020","","Despacho Interno","Ascom Sala 902","15:00","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","02/12/2020","","Plano de Comunicação. Secretário Executivo Vitor Menezes","Ascom Sala 902","18:00","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","02/12/2020","","Despacho com a chefe de gabinete do Ministro Estella Dantas","Gabinete do Ministro sala 900","16:30","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","03/12/2020","","Gravação de vídeos","Gabinete do Ministro - sala 900","11:00","11:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","03/12/2020","","Reunião de pauta da Ascom","Ascom sala 902","17:00","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","03/12/2020","","Sr Ivancir - Coordenador Geral de Recursos Logísticos","Ascom sala 902","15:30","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","03/12/2020","","Plano de Comunicação - Secretário Artur Coimbra","Ascom sala 902","16:00","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","04/12/2020","","Despacho Interno","Ascom 902","11:00","11:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","07/12/2020","","Plano de Comunicação. Consultora Jurídica - Carolina Bicca","Ascom 902","16:30","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","07/12/2020","","Despacho Interno","Ascom 902","11:00","11:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","08/12/2020","","Despacho Interno","Ascom 902","11:00","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","09/12/2020","","Despacho Interno","Ascom 902","11:00","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","09/12/2020","","Apresentação do Plano de Comunicação do Ministério das Comunicações 2021","Ascom Sala 902","17:00","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","09/12/2020","","Despacho Thais Magalhães e Bruna Almeida","Ascom 902","16:00","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","10/12/2020","","Amanda do Digital da Secom","web conferência","15:00","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","10/12/2020","","Reunião CA da Visiona","web conferência","10:00","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","11/12/2020","","Despacho Interno","Ascom Sala 902","15:00","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","11/12/2020","","Reunião de pauta da Ascom","Sala 902 - ASCOM","11:00","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","14/12/2020","","Despacho Interno","Ascom Sala 902","11:00","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","15/12/2020","","Despacho Interno","Ascom Sala 902","11:00","11:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","15/12/2020","","Reunião de pauta da Ascom","Ascom Sala 902","15:00","00:00","",""
