"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","24/11/2020","","Contratos de Publicidade","Videoconferência - https://meet.google.com/pcc-hnoo-jto","11:00","12:00","Rodrigo Fayad – Secretário de Publicidade e Promoção, , João Paulo Dondelli – Diretor do Departamento de Projetos Especiais da SPP",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","25/11/2020","","Reunião TCU","Webconferência - https://conferenciaweb.rnp.br/webconf/chirlene-silva-sampaio-de-oliveira","10:30","11:30","Carolina Scherer Bicca- Consultora Jurídica- CONJUR/MCOM, Alessandra Rodrigues de Castro- Coordenadora- Geral de Assuntos Judiciais- CONJUR/MCOM, Davi Pereira Alves- Coordenador-Geral de Comunicação Social-CONJUR/MCOM, Raul Pereira Lisboa- Diretor- Departamento de Assuntos Extrajudiciais- DEAEX, Anna Dias Rodriques - Advogada da União - DEAEX, Rodrigo Fayad - Secretário de Publicidade e Promoção - SEPUP, José Augusto Carvalho - Chefe de Gabinete da SEPUP, Luiz Antônio Oliveira Alves - Diretor substituto do Departamento de Mídia e Promoção, Liza Fernanda  - Assessora da SEXEC, Alan Gonzaga da Costa - Auditor Federal de Finanças e Controle da CGU, Tiago Aguiar - Diretor da Diretoria de Auditoria de Estatais da CGU",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","25/11/2020","","Recurso de Acesso á Informação","Webconferência - https://conferenciaweb.rnp.br/webconf/chirlene-silva-sampaio-de-oliveira","15:30","16:30","Marcos Lindenmayer - Ouvidor-Geral da União Substituto, Renata Alves - Coordenadora-Geral de Lei de Acesso á Informação",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","26/11/2020","","Reunião de Licitação de Comunicação Corporativa","Espalanada dos Ministérios  bloco A Sala 642","11:00","12:30","Gustavo de Assis Calsing – Coordenador-Geral de Administração e Contratos;, Gustavo Henrique Ferreira Gouveia – Coordenador-Geral de Orientações Normas para Comunicação; , , Otto Cavalcante Medina – Assessor-Técnico na Coordenação-Geral de Orientações Normas para Comunicação;, , Carlos Endrigo da Costa Silva Xavier – Assistente na Coordenação Geral de Administração;, , Andrea Lopes Vasconcelos Cartaxo – Coordenadora-Geral de Relacionamento;, , Priscila Costa  Silva -  Chefe da Assessoria de Comunicação;, , Shismenia Ananias de Oliveira – Coordenadora-Geral da Assessoria Especial de Comunicação Social.",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","27/11/2020","","Sala de Guerra Comunicação Corporativa","Esplanada dos Ministérios, Bloco A, 6º Andar, Sala 641","10:00","12:00","Gustavo de Assis Calsing – Coordenador-Geral de Administração e Contratos;, Gustavo Henrique Ferreira Gouveia – Coordenador-Geral de Orientações Normas para Comunicação; , , Otto Cavalcante Medina – Assessor Técnico na Coordenação-Geral de Orientações Normas para Comunicação;, , Carlos Endrigo da Costa Silva Xavier – Assistente na Coordenação-Geral de Administração de Contratos;, , Márcia Maria Pachaly – Assessora Técnica na Coordenação-Geral de Administração de Contratos;, , Márcio Borges de Castro e Silva – Assessor Técnico na Coordenação-Geral de Administração de Contratos;, , Andrea Lopes Vasconcelos Cartaxo – Coordenadora-Geral de Relacionamento;, , Stefane Maia Rech – Subsecretária da Subsecretaria de Imprensa ;, , Joana Oliveira da Silva  - Assistente Técnica na Coordenação de Gestão;, , Priscila Costa  Silva -  Chefe da Assessoria de Comunicação;, , Shismenia Ananias de Oliveira – Coordenadora-Geral da Assessoria Especial de Comunicação Social.",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","02/12/2020","","Subsídios Fático de Defesa","Palácio do Planalto, 4º andar, sala 429","14:00","15:00","Carolina Scherer Bicca - Consultora Jurídica - CONJUR/MCOM, - Davi Pereira Alves - Coordenador-Geral de Comunicação Social-CONJUR/MCOM, - Alessandra Rodrigues de Castro- Coordenadora- Geral de Assuntos Judiciais-CONJUR/MCOM, - Peter Erik kummer - Diretor de Gestão e Normas – SECOM, - Renato França da SAJ, -Alexandre Dantas Coutinho - Advogado da União da Coordenação-Geral de Ações Estratégicas da PRU1, - Paulo Bernardo Santos Andrade – Procurador Federal da Advocacia-Geral da União, Assessor Especial – SEGOV.",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","02/12/2020","","Cessão do Sistema GESTCOM","Link:  https://meet.google.com/trc-igqq-rrv - Reunião por videoconferência","16:00","17:30","Gustavo de Assis Calsing – Coordenador-Geral de Administração de Contratos; , , Carlos Endrigo da Costa Silva Xavier – Assistente na Coordenação-Geral de Administração de Contratos; , , Carlos Marcio Chaves – Coordenador-Geral de Sistemas de Apoio à Gestão; , , Neugivan Freire de Medeiros – Coordenador de Desenvolvimento de Pessoas;, , Vânia Sueli Debrassi Francato – Coordenação de Legislação Aposentadorias e Pensões; , , Raquel Castelo de Carvalho Ferrari – Banco do Brasil;, , Rejane Maria Braga – Assessora na Coordenação-Geral de Articulação; ,  , Rafael Castelo de Carvalho – Coordenador-Geral de Articulação., , Gleison Gomes da Costa – Coordenador-Substituto , , Participantes UFPA:, , Camila Carvalho Ramos – Professora e Vice Coordenadora do Laboratório GESTCOM;, , Gottardo Celso Ferreira Dias – Pesquisador Pleno do Laboratório GESTCOM;, , Maxwel Dias – Técnico de Informática.",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","03/12/2020","","Sobre TC 045.247/2020-0","https://conferenciaweb.rnp.br/webconf/mcom-conjur","15:30","16:30","Carolina Scherer- Consultora Jurídica -CONJUR/MCOM   Contato : 2027-6915, Davi Alves, Coordenador- Geral de Comunicação Social- CONJUR/MCOM, Felipe Arruda- Coordenador de Assuntos Estratégicos e de Imprensa - CONJUR/MCOM, Rodrigo Fayad de Albuquerque Rosa - Secretário da Secretaria de Publicidade de Promoção - SEPUP, João Paulo Dondelli-Diretor - Departamento de Projetos Especiais, Elíbio Estrela - Chefe de Assessoria Especial-AECI/MCOM, Raul Pereira Lisboa – Diretor de Assuntos Extrajudiciais – DEAEX- AGU.- Contato: 2026 -8118, Tânia Lopes Pimenta Chioato- Secretária de Controle Externo de Aquisições Logísticas- SELOG - TCU- Contato : 3527-7300",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","04/12/2020","","Valores Disponíveis de Verbas Contratuais.","Esplanada dos Ministérios, Bloco A, Sala 641","10:00","11:00","Gustavo de Assis Calsing – Coordenador-Geral de Administração e Contratos, Gilsandra da Luz Clark - Diretora do Departamento de Comunicação Internacional",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","07/12/2020","","Reunião: Edital de Licitação de Publicidade.","Esplanada dos Ministérios, Bloco A, Sala 610","17:00","18:00","Djair Lopes – Subsecretário de Orçamento e Administração – SOA/MCom, , Gustavo Calsing – Coordenador-Geral - CGAC/SECOM, , Gilvan Ximenes – Assistente - CGAC/SECOM, , Gislaine Passador  – Diretora de Publicidade – DEPUP/SECOM, , Jose Augusto - Diretor de Pesquisa - DPP/SECOM, , Luiz Antônio – Coordenador-Geral de Mídia/SECOM",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","07/12/2020","","Reunião com Coordenadores do Departamento de Gestão e Normas – DEGEN.","Esplanada dos Ministérios, Bloco A, Sala 643","10:30","12:30","Gustavo de Assis Calsing – Coordenador-Geral de Administração e Contratos, Gustavo Henrique Ferreira Gouveia – Coordenador-Geral de Orientações Normas para Comunicação , , Ruberval Monteiro da Silva – Coordenador-Geral de Conformidade , , Alexandre Antunes Vieira – Coordenador-Geral de Referências de Preços e Cadastro de Veículos , , Carlos Marcio Chaves – Coordenador-Geral de Sistemas de Apoio à Gestão",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","08/12/2020","","Reunião da Diretoria Colegiada.","Palácio do Planalto, 2º andar, Sala 206","11:00","11:30","",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","09/12/2020","","Reunião Táxigov e Almoxarifado Virtual.","Esplanada dos Ministérios, Bloco A, Sala 642","10:30","11:00","Gustavo Henrique Ferreira Gouveia – Coordenador-Geral de Orientações Normas para Comunicação; , , Gustavo Henrique Ferreira Gouveia – Coordenador-Geral de Orientações Normas para Comunicação , , Ruberval Monteiro da Silva – Coordenador-Geral de Conformidade , , Alexandre Antunes Vieira – Coordenador-Geral de Referências de Preços e Cadastro de Veículos , , Carlos Marcio Chaves – Coordenador-Geral de Sistemas de Apoio à Gestão",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","09/12/2020","","Alinhamento de Comunicação","Esplanada dos Ministérios, Bloco A, Sala 608","15:00","16:00","Rodrigo Fayad  – Secretário de Publicidade e Promoção do MCom, Carlos Antunes- Diretor de Articulação e Comunicação-MCTI",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","14/12/2020","","Reunião da Diretoria Colegiada.","Esplanada dos Ministérios, Bloco A, Sala 608","11:00","12:00","",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","14/12/2020","","Reunião de Alinhamento com os Secretários.","Esplanada dos Ministérios Bloco R salão nobre Subsolo","16:00","17:30","",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","17/12/2020","","Reunião sobre Assuntos Gerais","Esplanda dos Ministério Bloco R sala 804.","10:00","11:00","",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","21/12/2020","","Reunião de Alinhamento com os Secretários","Esplanada dos Ministérios, Bloco R, Salão Nobre","16:00","17:30","",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","22/12/2020","","Encontro com Bete Rosa da NBS","Esplanada dos Ministérios, Bloco R, Salão Nobre","15:00","15:30","",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","23/12/2020","","Contrato de Publicidade","Esplanada dos Ministérios Bloco A Sala 610.","10:30","12:00","",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","05/01/2021","","Audiência Pública","Esplanada dos Ministérios Bloco R, Auditório.","14:00","15:30","",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","08/01/2021","","Reunião da Diretoria Colegiada. Pauta: Plano de Ação para 2021.","Palácio do Planalto, 2º Andar, sala 206.","15:00","16:00","",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","11/01/2021","","Mudança do espaço físico","Esplanada dos MInistérios - BLoco A - 6º andar - Sala 610","17:00","00:00","Djair Fiorillo Lopes- Subsecretário Orçamento e Administração MCOM, , Ivancir Filho- Coordenador Geral de Recursos Logísticos- MCOM, , Luiz Antônio Oliveira Alves – Coordenador Geral de Mídia, , Gislaine Passador – Diretora do departamento de Publicidade , , José Augusto- Chefe de Gabinete",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","15/01/2021","","Reunião com a SECOM_ CONJUR e SEXEC. Pauta: Subsidiar resposta do Ministério das Comunicações quanto aos Requerimentos de Informações (RIC) nº. 1635/2020,  1637/2020 e 1594/2020.","Esplanada dos Ministérios Bloco R, sala 900, Gabinete do Ministro .","15:00","16:30","",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","18/01/2021","","Reunião sobre a necessidade de discutir linha de condução para alteração de número de empenhos no SECOMWEB","Esplanada dos Ministérios, Bloco A, Sala 641","11:00","11:30","",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","19/01/2021","","Reunião de Licitação de comunicação Corporativa","Esplanada dos Ministérios, Bloco A, Sala 641","16:30","18:00","Gustavo de Assis Calsing – Coordenador-Geral de Administração e Contratos, Gustavo Henrique Ferreira Gouveia – Coordenador-Geral de Orientações Normas para Comunicação , , Marcia Maria Pachaly – Assessora , , Andrea Lopes Vasconcelos – Coordenadora – Geral de Relacionamento, , Marcos Antônio da Silva Junior – Coordenador da Coordenação de Gestão, , Joana Oliveira da Silva – Assessor Técnico, Coordenador-Geral de Atendimento Estratégico, , Vera Lúcia Stumm – Coordenadora-Geral de Suporte, ,  Gilsandra a Luz Clark – Diretora do Departamento de Comunicação Internacional",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","19/01/2021","","Reunião com Coordenadores do Departamento de Gestão e Normas – DEGEN.","Esplanada dos Ministérios, Bloco A, Sala 642","14:30","16:00","Gustavo de Assis Calsing – Coordenador-Geral de Administração e Contratos, , Gustavo Henrique Ferreira Gouveia – Coordenador-Geral de Orientações Normas para Comunicação , , Ruberval Monteiro da Silva – Coordenador-Geral de Conformidade , , Alexandre Antunes Vieira – Coordenador-Geral de Referências de Preços e Cadastro de Veículos , , Carlos Marcio Chaves – Coordenador-Geral de Sistemas de Apoio à Gestão",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","19/01/2021","","Reunião da Diretoria Colegiada.","Palácio do Planalto, 2º andar sala 203.","11:00","12:00","",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","20/01/2021","","Reunião de alinhamento com os Secretários","Gabinete Secretaria Executiva Bloco R sala 802","15:00","16:30","",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","21/01/2021","","Reunião Assuntos Gerais  Ministério das Comunicações","GEsplanada dos Ministério Bloco R sala 804","16:00","18:00","",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","22/01/2021","","Palestra sobre Lei Geral de Proteção de Dados pessoais","Esplanada dos Ministérios, Bloco A, Sala 642 – online link em anexo","10:00","11:00","",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","22/01/2021","","Reunião da SECOMWEB","Esplanada dos Ministérios, Bloco A, Sala 642","14:30","17:00","Carlos Marcio Chaves – Coordenador-Geral de Sistemas de Apoio à Gestão",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","25/01/2021","","Reunião de alinhamento com os Secretários","Salão Nobre do Bloco R","14:15","16:30","",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","26/01/2021","","Reunião da Diretoria Colegiada.","Palácio do Planalto, 2º andar sala 203.","10:30","11:30","",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","02/02/2021","","","Palácio do Planalto, 2º andar, Sala 203","","","",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","04/02/2021","","Reunião: Instrução Normativa nº1 - Acessibilidade na Publicidade","Esplanda dos Ministérios, Bloco A, Sala 641","10:30","12:00","Gustavo Henrique Ferreira Gouveia – Coordenador-Geral de Orientações Normas para Comunicação; , , Otto Cavalcante Medina – Assessor-Técnico;, Adila Quesia Gonçalves da Rocha – Assessor-Técnico; , Ana Claudia Bedin – Assessor-Técnico;, Tiago Palhano Dias Costa – Assistente; , Silas Gonçalves dos Santos – Colaborador.",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","04/02/2021","","Reunião Relatório da CGU - Subcomissão de Licitação.","Esplanda dos Ministérios, Bloco A, Sala 641","15:00","16:00","Carlos Marcio Chaves – Coordenador-Geral de Sistemas de Apoio à Gestão , Gustavo Henrique Ferreira Gouveia – Coordenador-Geral de Orientações Normas para Comunicação",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","08/02/2021","","Reunião Coordenadores do Departamento de Gestão e Normas – DEGEN.","Esplanada dos Ministérios, Bloco A, 6º Andar, Sala 642","10:30","11:30","Gustavo de Assis Calsing – Coordenador-Geral de Administração e Contratos, Gustavo Henrique Ferreira Gouveia – Coordenador-Geral de Orientações Normas para Comunicação , , Ruberval Monteiro da Silva – Coordenador-Geral de Conformidade , , Alexandre Antunes Vieira – Coordenador-Geral de Referências de Preços e Cadastro de Veículos , , Carlos Marcio Chaves – Coordenador-Geral de Sistemas de Apoio à Gestão",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","08/02/2021","","Reunião sobre Estrutura","Palácio do Planalto, 2º andar, Sala 203","14:30","15:30","Luiz Felipe Pedri – Secretário de Comunicação Institucional.",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","10/02/2021","","Manual de Procedimento de Publicidade","Esplanada dos Ministérios, Bloco A, Sala 642","10:00","11:00","Ruberval Monteiro da Silva – Coordenador-Geral de Conformidade; , , Alexandre Antunes Vieira – Coordenador-Geral de Referências de Preços e Cadastro de Veículos;, , Gilvan Ferreira Ximenes – Assistente na Coordenação-Geral de Orientações Normas para Comunicação.",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","10/02/2021","","Reunião da Diretoria Colegiada.","Palácio do Planalto, 2º andar sala 203.","11:00","12:00","",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","11/02/2021","","Reunião com Carlos Minelli- ASCOM Ministério da Educação","Esplanada dos MInistérios - BLoco A - 6º andar - Sala 608","15:00","16:00","",""
"Diretor do Departamento de Gestão e Normas","","Ministéro das Comunicações","Peter Erik Kummer","12/02/2021","","Reunião: Instrução Normativa nº1 - Acessibilidade na Publicidade","Esplanda dos Ministérios, Bloco A, Sala 641","10:30","12:00","Gustavo Henrique Ferreira Gouveia – Coordenador-Geral de Orientações Normas para Comunicação; , , Otto Cavalcante Medina – Assessor-Técnico;, , Adila Quesia Gonçalves da Rocha – Assessor-Técnico; , , Ana Claudia Bedin – Assessor-Técnico;, , Tiago Palhano Dias Costa – Assistente; , , Silas Gonçalves dos Santos – Colaborador.",""
